pert_id	pert_iname	gene_name	mean_z	median_z	n_signatures	protective_expression_direction	protective_direction_label	max_h4	mean_h4	n_coloc	total_weight	max_gwas_z_abs	mr_ivw_beta	mr_ivw_se	mr_ivw_p	protective_push_z	weighted_protective_push	pushes_protective	strong_push	opposes_protective	gene_weight_fraction
BRD-K83289131	CAY-10618	GSTK1	-1.4042813777923584	-1.4042813777923584	1	1.0	increase	0.857402737	0.857402737	1	1.0	5.481558935361216	-0.4262663954299771	0.1026084942460725	3.262858661820401e-05	-1.4042813777923584	-1.4042813777923584	False	False	True	0.041666666666666664
BRD-K83289131	CAY-10618	USP6NL	1.956596851348877	1.956596851348877	1	-1.0	decrease	0.986739805	0.984928451	2	2.0	5.991691842900303	0.9291301181013883	0.1499155980473011	5.72985423972819e-10	-1.956596851348877	-3.913193702697754	False	False	True	0.08333333333333333
BRD-K83289131	CAY-10618	CASP2	2.4752798080444336	2.4752798080444336	1	-1.0	decrease	0.980530944	0.928077414	2	2.0	4.934071661237785	1.0	0.2237099077513556	7.819228086089452e-06	-2.4752798080444336	-4.950559616088867	False	False	True	0.08333333333333333
BRD-K25737009	CD-1530	BIN1	-2.940309524536133	-2.940309524536133	1	-1.0	decrease	0.999914292	0.9982065285	4	4.0	5.939106382978723	1.0	0.1285664880564894	7.363544666516711e-15	2.940309524536133	11.761238098144531	True	True	False	0.16666666666666666
BRD-K25737009	CD-1530	PICALM	-2.5487165451049805	-2.5487165451049805	1	-1.0	decrease	0.941694681	0.929841757	2	2.0	4.090147208121828	0.9858096206963995	0.2421713500298872	4.686983137973752e-05	2.5487165451049805	5.097433090209961	True	True	False	0.08333333333333333
BRD-K25737009	CD-1530	ZYX	-1.7261571884155271	-1.7261571884155271	1	-1.0	decrease	0.999998542	0.9999970725	2	2.0	6.876576576576576	0.8048867209111468	0.1104578798294652	3.173557474406893e-13	1.7261571884155271	3.4523143768310542	True	True	False	0.08333333333333333
BRD-K25737009	CD-1530	EPHA1	1.326974391937256	1.326974391937256	1	1.0	increase	0.857755717	0.857755717	1	1.0	3.7814961832061065	-0.277405633275953	0.118801038386382	0.019541130467517	1.326974391937256	1.326974391937256	True	True	False	0.041666666666666664
BRD-K25737009	CD-1530	RHOH	-0.4998825192451477	-0.4998825192451477	1	-1.0	decrease	0.872358023	0.872358023	1	1.0	4.324598917846089	0.7979161671425768	0.2544505355019307	0.001713626659781	0.4998825192451477	0.4998825192451477	True	False	False	0.041666666666666664
BRD-K25737009	CD-1530	CASP2	-0.3197108507156372	-0.3197108507156372	1	-1.0	decrease	0.980530944	0.928077414	2	2.0	4.934071661237785	1.0	0.2237099077513556	7.819228086089452e-06	0.3197108507156372	0.6394217014312744	True	False	False	0.08333333333333333
BRD-K25737009	CD-1530	CTSH	-1.0426146984100342	-1.0426146984100342	1	1.0	increase	0.979826373	0.954322996	2	2.0	5.595764705882353	-0.6531917505468305	0.1164129687449566	2.0117491756135243e-08	-1.0426146984100342	-2.0852293968200684	False	False	True	0.08333333333333333
BRD-K25737009	CD-1530	PLEKHA1	1.226107120513916	1.226107120513916	1	-1.0	decrease	0.973750604	0.9736530115	2	2.0	8.013560830860534	0.9718639565544818	0.121077829830582	1.0007201221865392e-15	-1.226107120513916	-2.452214241027832	False	False	True	0.08333333333333333
BRD-K25737009	CD-1530	PSMC3	-2.4569690227508545	-2.4569690227508545	1	1.0	increase	0.827476962	0.827476962	1	1.0	2.202657142857143	-0.6192485162211612	0.3088438194030099	0.0449572810782776	-2.4569690227508545	-2.4569690227508545	False	False	True	0.041666666666666664
BRD-K25737009	CD-1530	GSTK1	-2.660593748092652	-2.660593748092652	1	1.0	increase	0.857402737	0.857402737	1	1.0	5.481558935361216	-0.4262663954299771	0.1026084942460725	3.262858661820401e-05	-2.660593748092652	-2.660593748092652	False	False	True	0.041666666666666664
BRD-K25737009	CD-1530	USP6NL	3.872116088867188	3.872116088867188	1	-1.0	decrease	0.986739805	0.984928451	2	2.0	5.991691842900303	0.9291301181013883	0.1499155980473011	5.72985423972819e-10	-3.872116088867188	-7.744232177734376	False	False	True	0.08333333333333333
BRD-K25737009	CD-1530	CASS4	4.0793070793151855	4.0793070793151855	1	-1.0	decrease	0.983409927	0.97844285	2	2.0	6.8278888888888885	0.8164001879109127	0.1148251666029847	1.1609236659320596e-12	-4.0793070793151855	-8.158614158630371	False	False	True	0.08333333333333333
BRD-K25737009	CD-1530	RABEP1	4.439449310302734	4.439449310302734	1	-1.0	decrease	0.971720589	0.906779892	2	2.0	5.771982942430704	0.7555586841493029	0.1376531430306971	4.045385255710982e-08	-4.439449310302734	-8.878898620605469	False	False	True	0.08333333333333333
BRD-K28907958	CD-437	EPHA1	2.213188648223877	2.213188648223877	1	1.0	increase	0.857755717	0.857755717	1	1.0	3.7814961832061065	-0.277405633275953	0.118801038386382	0.019541130467517	2.213188648223877	2.213188648223877	True	True	False	0.041666666666666664
BRD-K28907958	CD-437	USP6NL	-1.321141481399536	-1.321141481399536	1	-1.0	decrease	0.986739805	0.984928451	2	2.0	5.991691842900303	0.9291301181013883	0.1499155980473011	5.72985423972819e-10	1.321141481399536	2.642282962799072	True	True	False	0.08333333333333333
BRD-K28907958	CD-437	BIN1	-1.3071045875549316	-1.3071045875549316	1	-1.0	decrease	0.999914292	0.9982065285	4	4.0	5.939106382978723	1.0	0.1285664880564894	7.363544666516711e-15	1.3071045875549316	5.228418350219727	True	True	False	0.16666666666666666
BRD-K28907958	CD-437	PICALM	-0.4888550639152527	-0.4888550639152527	1	-1.0	decrease	0.941694681	0.929841757	2	2.0	4.090147208121828	0.9858096206963995	0.2421713500298872	4.686983137973752e-05	0.4888550639152527	0.9777101278305054	True	False	False	0.08333333333333333
BRD-K28907958	CD-437	PSMC3	0.4322874844074249	0.4322874844074249	1	1.0	increase	0.827476962	0.827476962	1	1.0	2.202657142857143	-0.6192485162211612	0.3088438194030099	0.0449572810782776	0.4322874844074249	0.4322874844074249	True	False	False	0.041666666666666664
BRD-K28907958	CD-437	GSTK1	0.4119618535041809	0.4119618535041809	1	1.0	increase	0.857402737	0.857402737	1	1.0	5.481558935361216	-0.4262663954299771	0.1026084942460725	3.262858661820401e-05	0.4119618535041809	0.4119618535041809	True	False	False	0.041666666666666664
BRD-K28907958	CD-437	RHOH	0.3438404500484466	0.3438404500484466	1	-1.0	decrease	0.872358023	0.872358023	1	1.0	4.324598917846089	0.7979161671425768	0.2544505355019307	0.001713626659781	-0.3438404500484466	-0.3438404500484466	False	False	True	0.041666666666666664
BRD-K28907958	CD-437	CTSH	-0.4137530922889709	-0.4137530922889709	1	1.0	increase	0.979826373	0.954322996	2	2.0	5.595764705882353	-0.6531917505468305	0.1164129687449566	2.0117491756135243e-08	-0.4137530922889709	-0.8275061845779418	False	False	True	0.08333333333333333
BRD-K28907958	CD-437	RABEP1	0.4819148182868957	0.4819148182868957	1	-1.0	decrease	0.971720589	0.906779892	2	2.0	5.771982942430704	0.7555586841493029	0.1376531430306971	4.045385255710982e-08	-0.4819148182868957	-0.9638296365737914	False	False	True	0.08333333333333333
BRD-K28907958	CD-437	ZYX	0.7424852848052979	0.7424852848052979	1	-1.0	decrease	0.999998542	0.9999970725	2	2.0	6.876576576576576	0.8048867209111468	0.1104578798294652	3.173557474406893e-13	-0.7424852848052979	-1.4849705696105957	False	False	True	0.08333333333333333
BRD-K28907958	CD-437	PLEKHA1	0.9952566623687744	0.9952566623687744	1	-1.0	decrease	0.973750604	0.9736530115	2	2.0	8.013560830860534	0.9718639565544818	0.121077829830582	1.0007201221865392e-15	-0.9952566623687744	-1.9905133247375488	False	False	True	0.08333333333333333
BRD-K28907958	CD-437	CASP2	1.2725162506103516	1.2725162506103516	1	-1.0	decrease	0.980530944	0.928077414	2	2.0	4.934071661237785	1.0	0.2237099077513556	7.819228086089452e-06	-1.2725162506103516	-2.545032501220703	False	False	True	0.08333333333333333
BRD-K28907958	CD-437	CASS4	1.578118920326233	1.578118920326233	1	-1.0	decrease	0.983409927	0.97844285	2	2.0	6.8278888888888885	0.8164001879109127	0.1148251666029847	1.1609236659320596e-12	-1.578118920326233	-3.156237840652466	False	False	True	0.08333333333333333
BRD-K53903639	CHEMBL-1222381	RABEP1	-2.1228585243225098	-2.1228585243225098	1	-1.0	decrease	0.971720589	0.906779892	2	2.0	5.771982942430704	0.7555586841493029	0.1376531430306971	4.045385255710982e-08	2.1228585243225098	4.2457170486450195	True	True	False	0.08333333333333333
BRD-K53903639	CHEMBL-1222381	ZYX	-1.5741372108459473	-1.5741372108459473	1	-1.0	decrease	0.999998542	0.9999970725	2	2.0	6.876576576576576	0.8048867209111468	0.1104578798294652	3.173557474406893e-13	1.5741372108459473	3.1482744216918945	True	True	False	0.08333333333333333
BRD-K53903639	CHEMBL-1222381	CASP2	-1.4171984195709229	-1.4171984195709229	1	-1.0	decrease	0.980530944	0.928077414	2	2.0	4.934071661237785	1.0	0.2237099077513556	7.819228086089452e-06	1.4171984195709229	2.8343968391418457	True	True	False	0.08333333333333333
BRD-K53903639	CHEMBL-1222381	CTSH	0.7442412972450256	0.7442412972450256	1	1.0	increase	0.979826373	0.954322996	2	2.0	5.595764705882353	-0.6531917505468305	0.1164129687449566	2.0117491756135243e-08	0.7442412972450256	1.4884825944900513	True	False	False	0.08333333333333333
BRD-K53903639	CHEMBL-1222381	CASS4	-0.5309094190597534	-0.5309094190597534	1	-1.0	decrease	0.983409927	0.97844285	2	2.0	6.8278888888888885	0.8164001879109127	0.1148251666029847	1.1609236659320596e-12	0.5309094190597534	1.0618188381195068	True	False	False	0.08333333333333333
BRD-K53903639	CHEMBL-1222381	RHOH	-0.4323933720588684	-0.4323933720588684	1	-1.0	decrease	0.872358023	0.872358023	1	1.0	4.324598917846089	0.7979161671425768	0.2544505355019307	0.001713626659781	0.4323933720588684	0.4323933720588684	True	False	False	0.041666666666666664
BRD-K53903639	CHEMBL-1222381	PICALM	-0.3914947807788849	-0.3914947807788849	1	-1.0	decrease	0.941694681	0.929841757	2	2.0	4.090147208121828	0.9858096206963995	0.2421713500298872	4.686983137973752e-05	0.3914947807788849	0.7829895615577698	True	False	False	0.08333333333333333
BRD-K53903639	CHEMBL-1222381	PSMC3	0.1329376995563507	0.1329376995563507	1	1.0	increase	0.827476962	0.827476962	1	1.0	2.202657142857143	-0.6192485162211612	0.3088438194030099	0.0449572810782776	0.1329376995563507	0.1329376995563507	True	False	False	0.041666666666666664
BRD-K53903639	CHEMBL-1222381	EPHA1	-0.2450819313526153	-0.2450819313526153	1	1.0	increase	0.857755717	0.857755717	1	1.0	3.7814961832061065	-0.277405633275953	0.118801038386382	0.019541130467517	-0.2450819313526153	-0.2450819313526153	False	False	True	0.041666666666666664
BRD-K53903639	CHEMBL-1222381	BIN1	0.3518820405006408	0.3518820405006408	1	-1.0	decrease	0.999914292	0.9982065285	4	4.0	5.939106382978723	1.0	0.1285664880564894	7.363544666516711e-15	-0.3518820405006408	-1.4075281620025633	False	False	True	0.16666666666666666
BRD-K53903639	CHEMBL-1222381	GSTK1	-0.711768388748169	-0.711768388748169	1	1.0	increase	0.857402737	0.857402737	1	1.0	5.481558935361216	-0.4262663954299771	0.1026084942460725	3.262858661820401e-05	-0.711768388748169	-0.711768388748169	False	False	True	0.041666666666666664
BRD-K53903639	CHEMBL-1222381	USP6NL	1.0213291645050049	1.0213291645050049	1	-1.0	decrease	0.986739805	0.984928451	2	2.0	5.991691842900303	0.9291301181013883	0.1499155980473011	5.72985423972819e-10	-1.0213291645050049	-2.0426583290100098	False	False	True	0.08333333333333333
BRD-K53903639	CHEMBL-1222381	PLEKHA1	1.2161853313446045	1.2161853313446045	1	-1.0	decrease	0.973750604	0.9736530115	2	2.0	8.013560830860534	0.9718639565544818	0.121077829830582	1.0007201221865392e-15	-1.2161853313446045	-2.432370662689209	False	False	True	0.08333333333333333
BRD-K59962020	CHEMBL-374350	RHOH	-0.9911356568336488	-0.9911356568336488	1	-1.0	decrease	0.872358023	0.872358023	1	1.0	4.324598917846089	0.7979161671425768	0.2544505355019307	0.001713626659781	0.9911356568336488	0.9911356568336488	True	False	False	0.041666666666666664
BRD-K59962020	CHEMBL-374350	PSMC3	0.8569634556770325	0.8569634556770325	1	1.0	increase	0.827476962	0.827476962	1	1.0	2.202657142857143	-0.6192485162211612	0.3088438194030099	0.0449572810782776	0.8569634556770325	0.8569634556770325	True	False	False	0.041666666666666664
BRD-K59962020	CHEMBL-374350	CASP2	-0.2864239811897278	-0.2864239811897278	1	-1.0	decrease	0.980530944	0.928077414	2	2.0	4.934071661237785	1.0	0.2237099077513556	7.819228086089452e-06	0.2864239811897278	0.5728479623794556	True	False	False	0.08333333333333333
BRD-K59962020	CHEMBL-374350	PICALM	-0.2031816095113754	-0.2031816095113754	1	-1.0	decrease	0.941694681	0.929841757	2	2.0	4.090147208121828	0.9858096206963995	0.2421713500298872	4.686983137973752e-05	0.2031816095113754	0.4063632190227508	True	False	False	0.08333333333333333
BRD-K59962020	CHEMBL-374350	EPHA1	0.1391398906707763	0.1391398906707763	1	1.0	increase	0.857755717	0.857755717	1	1.0	3.7814961832061065	-0.277405633275953	0.118801038386382	0.019541130467517	0.1391398906707763	0.1391398906707763	True	False	False	0.041666666666666664
BRD-K59962020	CHEMBL-374350	ZYX	-0.0861638635396957	-0.0861638635396957	1	-1.0	decrease	0.999998542	0.9999970725	2	2.0	6.876576576576576	0.8048867209111468	0.1104578798294652	3.173557474406893e-13	0.0861638635396957	0.1723277270793914	True	False	False	0.08333333333333333
BRD-K59962020	CHEMBL-374350	CTSH	-0.062659777700901	-0.062659777700901	1	1.0	increase	0.979826373	0.954322996	2	2.0	5.595764705882353	-0.6531917505468305	0.1164129687449566	2.0117491756135243e-08	-0.062659777700901	-0.125319555401802	False	False	True	0.08333333333333333
BRD-K59962020	CHEMBL-374350	BIN1	0.0667677670717239	0.0667677670717239	1	-1.0	decrease	0.999914292	0.9982065285	4	4.0	5.939106382978723	1.0	0.1285664880564894	7.363544666516711e-15	-0.0667677670717239	-0.2670710682868956	False	False	True	0.16666666666666666
BRD-K59962020	CHEMBL-374350	PLEKHA1	0.100669041275978	0.100669041275978	1	-1.0	decrease	0.973750604	0.9736530115	2	2.0	8.013560830860534	0.9718639565544818	0.121077829830582	1.0007201221865392e-15	-0.100669041275978	-0.201338082551956	False	False	True	0.08333333333333333
BRD-K59962020	CHEMBL-374350	RABEP1	0.1138711273670196	0.1138711273670196	1	-1.0	decrease	0.971720589	0.906779892	2	2.0	5.771982942430704	0.7555586841493029	0.1376531430306971	4.045385255710982e-08	-0.1138711273670196	-0.2277422547340392	False	False	True	0.08333333333333333
BRD-K59962020	CHEMBL-374350	GSTK1	-0.2669275999069214	-0.2669275999069214	1	1.0	increase	0.857402737	0.857402737	1	1.0	5.481558935361216	-0.4262663954299771	0.1026084942460725	3.262858661820401e-05	-0.2669275999069214	-0.2669275999069214	False	False	True	0.041666666666666664
BRD-K59962020	CHEMBL-374350	CASS4	0.4605768918991089	0.4605768918991089	1	-1.0	decrease	0.983409927	0.97844285	2	2.0	6.8278888888888885	0.8164001879109127	0.1148251666029847	1.1609236659320596e-12	-0.4605768918991089	-0.9211537837982178	False	False	True	0.08333333333333333
BRD-K59962020	CHEMBL-374350	USP6NL	0.5050609111785889	0.5050609111785889	1	-1.0	decrease	0.986739805	0.984928451	2	2.0	5.991691842900303	0.9291301181013883	0.1499155980473011	5.72985423972819e-10	-0.5050609111785889	-1.0101218223571777	False	False	True	0.08333333333333333
BRD-K43620258	CHEMBL-399379	USP6NL	-3.2747998237609863	-3.2747998237609863	1	-1.0	decrease	0.986739805	0.984928451	2	2.0	5.991691842900303	0.9291301181013883	0.1499155980473011	5.72985423972819e-10	3.2747998237609863	6.549599647521973	True	True	False	0.08333333333333333
BRD-K43620258	CHEMBL-399379	CASP2	-2.799599885940552	-2.799599885940552	1	-1.0	decrease	0.980530944	0.928077414	2	2.0	4.934071661237785	1.0	0.2237099077513556	7.819228086089452e-06	2.799599885940552	5.599199771881104	True	True	False	0.08333333333333333
BRD-K43620258	CHEMBL-399379	RHOH	-1.096400022506714	-1.096400022506714	1	-1.0	decrease	0.872358023	0.872358023	1	1.0	4.324598917846089	0.7979161671425768	0.2544505355019307	0.001713626659781	1.096400022506714	1.096400022506714	True	True	False	0.041666666666666664
BRD-K43620258	CHEMBL-399379	BIN1	-1.0061999559402466	-1.0061999559402466	1	-1.0	decrease	0.999914292	0.9982065285	4	4.0	5.939106382978723	1.0	0.1285664880564894	7.363544666516711e-15	1.0061999559402466	4.024799823760986	True	True	False	0.16666666666666666
BRD-K43620258	CHEMBL-399379	EPHA1	0.8331000208854675	0.8331000208854675	1	1.0	increase	0.857755717	0.857755717	1	1.0	3.7814961832061065	-0.277405633275953	0.118801038386382	0.019541130467517	0.8331000208854675	0.8331000208854675	True	False	False	0.041666666666666664
BRD-K43620258	CHEMBL-399379	PICALM	-0.8180999755859375	-0.8180999755859375	1	-1.0	decrease	0.941694681	0.929841757	2	2.0	4.090147208121828	0.9858096206963995	0.2421713500298872	4.686983137973752e-05	0.8180999755859375	1.636199951171875	True	False	False	0.08333333333333333
BRD-K43620258	CHEMBL-399379	PSMC3	0.621399998664856	0.621399998664856	1	1.0	increase	0.827476962	0.827476962	1	1.0	2.202657142857143	-0.6192485162211612	0.3088438194030099	0.0449572810782776	0.621399998664856	0.621399998664856	True	False	False	0.041666666666666664
BRD-K43620258	CHEMBL-399379	GSTK1	0.5065500140190125	0.5065500140190125	1	1.0	increase	0.857402737	0.857402737	1	1.0	5.481558935361216	-0.4262663954299771	0.1026084942460725	3.262858661820401e-05	0.5065500140190125	0.5065500140190125	True	False	False	0.041666666666666664
BRD-K43620258	CHEMBL-399379	ZYX	1.3001999855041504	1.3001999855041504	1	-1.0	decrease	0.999998542	0.9999970725	2	2.0	6.876576576576576	0.8048867209111468	0.1104578798294652	3.173557474406893e-13	-1.3001999855041504	-2.600399971008301	False	False	True	0.08333333333333333
BRD-K43620258	CHEMBL-399379	RABEP1	1.600250005722046	1.600250005722046	1	-1.0	decrease	0.971720589	0.906779892	2	2.0	5.771982942430704	0.7555586841493029	0.1376531430306971	4.045385255710982e-08	-1.600250005722046	-3.200500011444092	False	False	True	0.08333333333333333
BRD-K43620258	CHEMBL-399379	PLEKHA1	1.7266499996185305	1.7266499996185305	1	-1.0	decrease	0.973750604	0.9736530115	2	2.0	8.013560830860534	0.9718639565544818	0.121077829830582	1.0007201221865392e-15	-1.7266499996185305	-3.453299999237061	False	False	True	0.08333333333333333
BRD-K43620258	CHEMBL-399379	CTSH	-1.9214000701904297	-1.9214000701904297	1	1.0	increase	0.979826373	0.954322996	2	2.0	5.595764705882353	-0.6531917505468305	0.1164129687449566	2.0117491756135243e-08	-1.9214000701904297	-3.8428001403808594	False	False	True	0.08333333333333333
BRD-K43620258	CHEMBL-399379	CASS4	4.51039981842041	4.51039981842041	1	-1.0	decrease	0.983409927	0.97844285	2	2.0	6.8278888888888885	0.8164001879109127	0.1148251666029847	1.1609236659320596e-12	-4.51039981842041	-9.02079963684082	False	False	True	0.08333333333333333
BRD-K88544581	CI-976	PSMC3	1.3515499830245972	1.3515499830245972	1	1.0	increase	0.827476962	0.827476962	1	1.0	2.202657142857143	-0.6192485162211612	0.3088438194030099	0.0449572810782776	1.3515499830245972	1.3515499830245972	True	True	False	0.041666666666666664
BRD-K88544581	CI-976	ZYX	-1.337499976158142	-1.337499976158142	1	-1.0	decrease	0.999998542	0.9999970725	2	2.0	6.876576576576576	0.8048867209111468	0.1104578798294652	3.173557474406893e-13	1.337499976158142	2.674999952316284	True	True	False	0.08333333333333333
BRD-K88544581	CI-976	PLEKHA1	-1.113450050354004	-1.113450050354004	1	-1.0	decrease	0.973750604	0.9736530115	2	2.0	8.013560830860534	0.9718639565544818	0.121077829830582	1.0007201221865392e-15	1.113450050354004	2.226900100708008	True	True	False	0.08333333333333333
BRD-K88544581	CI-976	RHOH	-0.7772499918937683	-0.7772499918937683	1	-1.0	decrease	0.872358023	0.872358023	1	1.0	4.324598917846089	0.7979161671425768	0.2544505355019307	0.001713626659781	0.7772499918937683	0.7772499918937683	True	False	False	0.041666666666666664
BRD-K88544581	CI-976	EPHA1	0.5141500234603882	0.5141500234603882	1	1.0	increase	0.857755717	0.857755717	1	1.0	3.7814961832061065	-0.277405633275953	0.118801038386382	0.019541130467517	0.5141500234603882	0.5141500234603882	True	False	False	0.041666666666666664
BRD-K88544581	CI-976	CASP2	-0.2744499742984772	-0.2744499742984772	1	-1.0	decrease	0.980530944	0.928077414	2	2.0	4.934071661237785	1.0	0.2237099077513556	7.819228086089452e-06	0.2744499742984772	0.5488999485969543	True	False	False	0.08333333333333333
BRD-K88544581	CI-976	PICALM	-0.1863499879837036	-0.1863499879837036	1	-1.0	decrease	0.941694681	0.929841757	2	2.0	4.090147208121828	0.9858096206963995	0.2421713500298872	4.686983137973752e-05	0.1863499879837036	0.3726999759674072	True	False	False	0.08333333333333333
BRD-K88544581	CI-976	CTSH	0.1504500061273574	0.1504500061273574	1	1.0	increase	0.979826373	0.954322996	2	2.0	5.595764705882353	-0.6531917505468305	0.1164129687449566	2.0117491756135243e-08	0.1504500061273574	0.3009000122547148	True	False	False	0.08333333333333333
BRD-K88544581	CI-976	USP6NL	-0.0329999923706054	-0.0329999923706054	1	-1.0	decrease	0.986739805	0.984928451	2	2.0	5.991691842900303	0.9291301181013883	0.1499155980473011	5.72985423972819e-10	0.0329999923706054	0.0659999847412108	True	False	False	0.08333333333333333
BRD-K88544581	CI-976	GSTK1	-0.3021000027656555	-0.3021000027656555	1	1.0	increase	0.857402737	0.857402737	1	1.0	5.481558935361216	-0.4262663954299771	0.1026084942460725	3.262858661820401e-05	-0.3021000027656555	-0.3021000027656555	False	False	True	0.041666666666666664
BRD-K88544581	CI-976	CASS4	0.7546499967575073	0.7546499967575073	1	-1.0	decrease	0.983409927	0.97844285	2	2.0	6.8278888888888885	0.8164001879109127	0.1148251666029847	1.1609236659320596e-12	-0.7546499967575073	-1.5092999935150146	False	False	True	0.08333333333333333
BRD-K88544581	CI-976	BIN1	0.871999979019165	0.871999979019165	1	-1.0	decrease	0.999914292	0.9982065285	4	4.0	5.939106382978723	1.0	0.1285664880564894	7.363544666516711e-15	-0.871999979019165	-3.48799991607666	False	False	True	0.16666666666666666
BRD-K88544581	CI-976	RABEP1	0.923050045967102	0.923050045967102	1	-1.0	decrease	0.971720589	0.906779892	2	2.0	5.771982942430704	0.7555586841493029	0.1376531430306971	4.045385255710982e-08	-0.923050045967102	-1.846100091934204	False	False	True	0.08333333333333333
BRD-K18190982	COT-10b	CASP2	-4.249050140380859	-4.249050140380859	1	-1.0	decrease	0.980530944	0.928077414	2	2.0	4.934071661237785	1.0	0.2237099077513556	7.819228086089452e-06	4.249050140380859	8.498100280761719	True	True	False	0.08333333333333333
BRD-K18190982	COT-10b	RHOH	-1.337499976158142	-1.337499976158142	1	-1.0	decrease	0.872358023	0.872358023	1	1.0	4.324598917846089	0.7979161671425768	0.2544505355019307	0.001713626659781	1.337499976158142	1.337499976158142	True	True	False	0.041666666666666664
BRD-K18190982	COT-10b	BIN1	-1.2513000965118408	-1.2513000965118408	1	-1.0	decrease	0.999914292	0.9982065285	4	4.0	5.939106382978723	1.0	0.1285664880564894	7.363544666516711e-15	1.2513000965118408	5.005200386047363	True	True	False	0.16666666666666666
BRD-K18190982	COT-10b	PSMC3	1.1385999917984009	1.1385999917984009	1	1.0	increase	0.827476962	0.827476962	1	1.0	2.202657142857143	-0.6192485162211612	0.3088438194030099	0.0449572810782776	1.1385999917984009	1.1385999917984009	True	True	False	0.041666666666666664
BRD-K18190982	COT-10b	PICALM	-0.7114499807357788	-0.7114499807357788	1	-1.0	decrease	0.941694681	0.929841757	2	2.0	4.090147208121828	0.9858096206963995	0.2421713500298872	4.686983137973752e-05	0.7114499807357788	1.4228999614715576	True	False	False	0.08333333333333333
BRD-K18190982	COT-10b	RABEP1	-0.2662000060081482	-0.2662000060081482	1	-1.0	decrease	0.971720589	0.906779892	2	2.0	5.771982942430704	0.7555586841493029	0.1376531430306971	4.045385255710982e-08	0.2662000060081482	0.5324000120162964	True	False	False	0.08333333333333333
BRD-K18190982	COT-10b	ZYX	-0.1953999996185302	-0.1953999996185302	1	-1.0	decrease	0.999998542	0.9999970725	2	2.0	6.876576576576576	0.8048867209111468	0.1104578798294652	3.173557474406893e-13	0.1953999996185302	0.3907999992370604	True	False	False	0.08333333333333333
BRD-K18190982	COT-10b	GSTK1	0.01664999127388	0.01664999127388	1	1.0	increase	0.857402737	0.857402737	1	1.0	5.481558935361216	-0.4262663954299771	0.1026084942460725	3.262858661820401e-05	0.01664999127388	0.01664999127388	True	False	False	0.041666666666666664
BRD-K18190982	COT-10b	EPHA1	-0.3968499898910522	-0.3968499898910522	1	1.0	increase	0.857755717	0.857755717	1	1.0	3.7814961832061065	-0.277405633275953	0.118801038386382	0.019541130467517	-0.3968499898910522	-0.3968499898910522	False	False	True	0.041666666666666664
BRD-K18190982	COT-10b	PLEKHA1	1.0156999826431274	1.0156999826431274	1	-1.0	decrease	0.973750604	0.9736530115	2	2.0	8.013560830860534	0.9718639565544818	0.121077829830582	1.0007201221865392e-15	-1.0156999826431274	-2.031399965286255	False	False	True	0.08333333333333333
BRD-K18190982	COT-10b	CTSH	-1.3880499601364136	-1.3880499601364136	1	1.0	increase	0.979826373	0.954322996	2	2.0	5.595764705882353	-0.6531917505468305	0.1164129687449566	2.0117491756135243e-08	-1.3880499601364136	-2.776099920272827	False	False	True	0.08333333333333333
BRD-K18190982	COT-10b	CASS4	1.8020999431610107	1.8020999431610107	1	-1.0	decrease	0.983409927	0.97844285	2	2.0	6.8278888888888885	0.8164001879109127	0.1148251666029847	1.1609236659320596e-12	-1.8020999431610107	-3.6041998863220215	False	False	True	0.08333333333333333
BRD-K18190982	COT-10b	USP6NL	4.876699924468994	4.876699924468994	1	-1.0	decrease	0.986739805	0.984928451	2	2.0	5.991691842900303	0.9291301181013883	0.1499155980473011	5.72985423972819e-10	-4.876699924468994	-9.753399848937988	False	False	True	0.08333333333333333
BRD-K02822062	CT-200783	RHOH	-0.9920732975006104	-0.9920732975006104	1	-1.0	decrease	0.872358023	0.872358023	1	1.0	4.324598917846089	0.7979161671425768	0.2544505355019307	0.001713626659781	0.9920732975006104	0.9920732975006104	True	False	False	0.041666666666666664
BRD-K02822062	CT-200783	RABEP1	-0.2883216142654419	-0.2883216142654419	1	-1.0	decrease	0.971720589	0.906779892	2	2.0	5.771982942430704	0.7555586841493029	0.1376531430306971	4.045385255710982e-08	0.2883216142654419	0.5766432285308838	True	False	False	0.08333333333333333
BRD-K02822062	CT-200783	PSMC3	-0.0795435011386871	-0.0795435011386871	1	1.0	increase	0.827476962	0.827476962	1	1.0	2.202657142857143	-0.6192485162211612	0.3088438194030099	0.0449572810782776	-0.0795435011386871	-0.0795435011386871	False	False	True	0.041666666666666664
BRD-K02822062	CT-200783	CASS4	0.2002065777778625	0.2002065777778625	1	-1.0	decrease	0.983409927	0.97844285	2	2.0	6.8278888888888885	0.8164001879109127	0.1148251666029847	1.1609236659320596e-12	-0.2002065777778625	-0.400413155555725	False	False	True	0.08333333333333333
BRD-K02822062	CT-200783	EPHA1	-0.2071840614080429	-0.2071840614080429	1	1.0	increase	0.857755717	0.857755717	1	1.0	3.7814961832061065	-0.277405633275953	0.118801038386382	0.019541130467517	-0.2071840614080429	-0.2071840614080429	False	False	True	0.041666666666666664
