pert_id	pert_iname	gene_name	mean_z	median_z	n_signatures
BRD-K47983010	BX-795	EPHA1	0.5359000563621521	0.5359000563621521	1
BRD-K47983010	BX-795	GSTK1	-1.2730499505996704	-1.2730499505996704	1
BRD-K47983010	BX-795	PICALM	0.10710000991821289	0.10710000991821289	1
BRD-K47983010	BX-795	PLEKHA1	0.06334999203681946	0.06334999203681946	1
BRD-K47983010	BX-795	PSMC3	-0.5501500368118286	-0.5501500368118286	1
BRD-K47983010	BX-795	RABEP1	-0.1050499975681305	-0.1050499975681305	1
BRD-K47983010	BX-795	RHOH	0.07509999722242355	0.07509999722242355	1
BRD-K47983010	BX-795	USP6NL	-0.31804999709129333	-0.31804999709129333	1
BRD-K47983010	BX-795	ZYX	0.6730499863624573	0.6730499863624573	1
BRD-K45399554	CAM-9-027-3	BIN1	0.49017849564552307	0.49017849564552307	1
BRD-K45399554	CAM-9-027-3	CASP2	-0.4695836901664734	-0.4695836901664734	1
BRD-K45399554	CAM-9-027-3	CASS4	-0.6288172602653503	-0.6288172602653503	1
BRD-K45399554	CAM-9-027-3	CTSH	0.9950824975967407	0.9950824975967407	1
BRD-K45399554	CAM-9-027-3	EPHA1	-0.9284368753433228	-0.9284368753433228	1
BRD-K45399554	CAM-9-027-3	GSTK1	-0.016017407178878784	-0.016017407178878784	1
BRD-K45399554	CAM-9-027-3	PICALM	-0.4891412556171417	-0.4891412556171417	1
BRD-K45399554	CAM-9-027-3	PLEKHA1	-0.509072482585907	-0.509072482585907	1
BRD-K45399554	CAM-9-027-3	PSMC3	-1.248934268951416	-1.248934268951416	1
BRD-K45399554	CAM-9-027-3	RABEP1	-0.501672625541687	-0.501672625541687	1
BRD-K45399554	CAM-9-027-3	RHOH	-0.569527268409729	-0.569527268409729	1
BRD-K45399554	CAM-9-027-3	USP6NL	-0.2925357222557068	-0.2925357222557068	1
BRD-K45399554	CAM-9-027-3	ZYX	-0.04484650492668152	-0.04484650492668152	1
BRD-K61662457	CAY-10594	BIN1	-0.1956000030040741	-0.1956000030040741	1
BRD-K61662457	CAY-10594	CASP2	4.463299751281738	4.463299751281738	1
BRD-K61662457	CAY-10594	CASS4	-0.53125	-0.53125	1
BRD-K61662457	CAY-10594	CTSH	0.23865000903606415	0.23865000903606415	1
BRD-K61662457	CAY-10594	EPHA1	1.4079500436782837	1.4079500436782837	1
BRD-K61662457	CAY-10594	GSTK1	1.423550009727478	1.423550009727478	1
BRD-K61662457	CAY-10594	PICALM	-0.9572499990463257	-0.9572499990463257	1
BRD-K61662457	CAY-10594	PLEKHA1	-0.11195001006126404	-0.11195001006126404	1
BRD-K61662457	CAY-10594	PSMC3	-0.3406500220298767	-0.3406500220298767	1
BRD-K61662457	CAY-10594	RABEP1	-0.829800009727478	-0.829800009727478	1
BRD-K61662457	CAY-10594	RHOH	0.4962499737739563	0.4962499737739563	1
BRD-K61662457	CAY-10594	USP6NL	-0.979699969291687	-0.979699969291687	1
BRD-K61662457	CAY-10594	ZYX	0.6126000285148621	0.6126000285148621	1
BRD-K83289131	CAY-10618	BIN1	0.162282794713974	0.162282794713974	1
BRD-K83289131	CAY-10618	CASP2	2.4752798080444336	2.4752798080444336	1
BRD-K83289131	CAY-10618	CASS4	-0.6524825096130371	-0.6524825096130371	1
BRD-K83289131	CAY-10618	CTSH	0.00025779008865356445	0.00025779008865356445	1
BRD-K83289131	CAY-10618	EPHA1	-1.0556964874267578	-1.0556964874267578	1
BRD-K83289131	CAY-10618	GSTK1	-1.4042813777923584	-1.4042813777923584	1
BRD-K83289131	CAY-10618	PICALM	1.0405833721160889	1.0405833721160889	1
BRD-K83289131	CAY-10618	PLEKHA1	-0.6490512490272522	-0.6490512490272522	1
BRD-K83289131	CAY-10618	PSMC3	-1.1431065797805786	-1.1431065797805786	1
BRD-K83289131	CAY-10618	RABEP1	0.41515040397644043	0.41515040397644043	1
BRD-K83289131	CAY-10618	RHOH	-0.9178240299224854	-0.9178240299224854	1
BRD-K83289131	CAY-10618	USP6NL	1.956596851348877	1.956596851348877	1
BRD-K83289131	CAY-10618	ZYX	-0.6908609867095947	-0.6908609867095947	1
BRD-K25737009	CD-1530	BIN1	-2.940309524536133	-2.940309524536133	1
BRD-K25737009	CD-1530	CASP2	-0.3197108507156372	-0.3197108507156372	1
BRD-K25737009	CD-1530	CASS4	4.0793070793151855	4.0793070793151855	1
BRD-K25737009	CD-1530	CTSH	-1.0426146984100342	-1.0426146984100342	1
BRD-K25737009	CD-1530	EPHA1	1.3269743919372559	1.3269743919372559	1
BRD-K25737009	CD-1530	GSTK1	-2.6605937480926514	-2.6605937480926514	1
BRD-K25737009	CD-1530	PICALM	-2.5487165451049805	-2.5487165451049805	1
BRD-K25737009	CD-1530	PLEKHA1	1.226107120513916	1.226107120513916	1
BRD-K25737009	CD-1530	PSMC3	-2.4569690227508545	-2.4569690227508545	1
BRD-K25737009	CD-1530	RABEP1	4.439449310302734	4.439449310302734	1
BRD-K25737009	CD-1530	RHOH	-0.4998825192451477	-0.4998825192451477	1
BRD-K25737009	CD-1530	USP6NL	3.8721160888671875	3.8721160888671875	1
BRD-K25737009	CD-1530	ZYX	-1.7261571884155273	-1.7261571884155273	1
BRD-K28907958	CD-437	BIN1	-1.3071045875549316	-1.3071045875549316	1
BRD-K28907958	CD-437	CASP2	1.2725162506103516	1.2725162506103516	1
BRD-K28907958	CD-437	CASS4	1.578118920326233	1.578118920326233	1
BRD-K28907958	CD-437	CTSH	-0.41375309228897095	-0.41375309228897095	1
BRD-K28907958	CD-437	EPHA1	2.213188648223877	2.213188648223877	1
BRD-K28907958	CD-437	GSTK1	0.4119618535041809	0.4119618535041809	1
BRD-K28907958	CD-437	PICALM	-0.4888550639152527	-0.4888550639152527	1
BRD-K28907958	CD-437	PLEKHA1	0.9952566623687744	0.9952566623687744	1
BRD-K28907958	CD-437	PSMC3	0.4322874844074249	0.4322874844074249	1
BRD-K28907958	CD-437	RABEP1	0.48191481828689575	0.48191481828689575	1
BRD-K28907958	CD-437	RHOH	0.34384045004844666	0.34384045004844666	1
BRD-K28907958	CD-437	USP6NL	-1.3211414813995361	-1.3211414813995361	1
BRD-K28907958	CD-437	ZYX	0.7424852848052979	0.7424852848052979	1
BRD-K53903639	CHEMBL-1222381	BIN1	0.35188204050064087	0.35188204050064087	1
BRD-K53903639	CHEMBL-1222381	CASP2	-1.4171984195709229	-1.4171984195709229	1
BRD-K53903639	CHEMBL-1222381	CASS4	-0.5309094190597534	-0.5309094190597534	1
BRD-K53903639	CHEMBL-1222381	CTSH	0.7442412972450256	0.7442412972450256	1
BRD-K53903639	CHEMBL-1222381	EPHA1	-0.24508193135261536	-0.24508193135261536	1
BRD-K53903639	CHEMBL-1222381	GSTK1	-0.711768388748169	-0.711768388748169	1
BRD-K53903639	CHEMBL-1222381	PICALM	-0.3914947807788849	-0.3914947807788849	1
BRD-K53903639	CHEMBL-1222381	PLEKHA1	1.2161853313446045	1.2161853313446045	1
BRD-K53903639	CHEMBL-1222381	PSMC3	0.1329376995563507	0.1329376995563507	1
BRD-K53903639	CHEMBL-1222381	RABEP1	-2.1228585243225098	-2.1228585243225098	1
BRD-K53903639	CHEMBL-1222381	RHOH	-0.4323933720588684	-0.4323933720588684	1
BRD-K53903639	CHEMBL-1222381	USP6NL	1.0213291645050049	1.0213291645050049	1
BRD-K53903639	CHEMBL-1222381	ZYX	-1.5741372108459473	-1.5741372108459473	1
BRD-K59962020	CHEMBL-374350	BIN1	0.06676776707172394	0.06676776707172394	1
BRD-K59962020	CHEMBL-374350	CASP2	-0.2864239811897278	-0.2864239811897278	1
BRD-K59962020	CHEMBL-374350	CASS4	0.4605768918991089	0.4605768918991089	1
BRD-K59962020	CHEMBL-374350	CTSH	-0.06265977770090103	-0.06265977770090103	1
BRD-K59962020	CHEMBL-374350	EPHA1	0.13913989067077637	0.13913989067077637	1
BRD-K59962020	CHEMBL-374350	GSTK1	-0.2669275999069214	-0.2669275999069214	1
BRD-K59962020	CHEMBL-374350	PICALM	-0.20318160951137543	-0.20318160951137543	1
BRD-K59962020	CHEMBL-374350	PLEKHA1	0.10066904127597809	0.10066904127597809	1
BRD-K59962020	CHEMBL-374350	PSMC3	0.8569634556770325	0.8569634556770325	1
BRD-K59962020	CHEMBL-374350	RABEP1	0.11387112736701965	0.11387112736701965	1
BRD-K59962020	CHEMBL-374350	RHOH	-0.9911356568336487	-0.9911356568336487	1
BRD-K59962020	CHEMBL-374350	USP6NL	0.5050609111785889	0.5050609111785889	1
BRD-K59962020	CHEMBL-374350	ZYX	-0.08616386353969574	-0.08616386353969574	1
BRD-K43620258	CHEMBL-399379	BIN1	-1.0061999559402466	-1.0061999559402466	1
BRD-K43620258	CHEMBL-399379	CASP2	-2.7995998859405518	-2.7995998859405518	1
BRD-K43620258	CHEMBL-399379	CASS4	4.51039981842041	4.51039981842041	1
BRD-K43620258	CHEMBL-399379	CTSH	-1.9214000701904297	-1.9214000701904297	1
BRD-K43620258	CHEMBL-399379	EPHA1	0.8331000208854675	0.8331000208854675	1
BRD-K43620258	CHEMBL-399379	GSTK1	0.5065500140190125	0.5065500140190125	1
BRD-K43620258	CHEMBL-399379	PICALM	-0.8180999755859375	-0.8180999755859375	1
BRD-K43620258	CHEMBL-399379	PLEKHA1	1.7266499996185303	1.7266499996185303	1
BRD-K43620258	CHEMBL-399379	PSMC3	0.621399998664856	0.621399998664856	1
BRD-K43620258	CHEMBL-399379	RABEP1	1.600250005722046	1.600250005722046	1
BRD-K43620258	CHEMBL-399379	RHOH	-1.0964000225067139	-1.0964000225067139	1
BRD-K43620258	CHEMBL-399379	USP6NL	-3.2747998237609863	-3.2747998237609863	1
BRD-K43620258	CHEMBL-399379	ZYX	1.3001999855041504	1.3001999855041504	1
BRD-K88544581	CI-976	BIN1	0.871999979019165	0.871999979019165	1
BRD-K88544581	CI-976	CASP2	-0.2744499742984772	-0.2744499742984772	1
BRD-K88544581	CI-976	CASS4	0.7546499967575073	0.7546499967575073	1
BRD-K88544581	CI-976	CTSH	0.15045000612735748	0.15045000612735748	1
BRD-K88544581	CI-976	EPHA1	0.5141500234603882	0.5141500234603882	1
BRD-K88544581	CI-976	GSTK1	-0.3021000027656555	-0.3021000027656555	1
BRD-K88544581	CI-976	PICALM	-0.1863499879837036	-0.1863499879837036	1
BRD-K88544581	CI-976	PLEKHA1	-1.113450050354004	-1.113450050354004	1
BRD-K88544581	CI-976	PSMC3	1.3515499830245972	1.3515499830245972	1
BRD-K88544581	CI-976	RABEP1	0.923050045967102	0.923050045967102	1
BRD-K88544581	CI-976	RHOH	-0.7772499918937683	-0.7772499918937683	1
BRD-K88544581	CI-976	USP6NL	-0.03299999237060547	-0.03299999237060547	1
BRD-K88544581	CI-976	ZYX	-1.337499976158142	-1.337499976158142	1
BRD-K18190982	COT-10b	BIN1	-1.2513000965118408	-1.2513000965118408	1
BRD-K18190982	COT-10b	CASP2	-4.249050140380859	-4.249050140380859	1
BRD-K18190982	COT-10b	CASS4	1.8020999431610107	1.8020999431610107	1
BRD-K18190982	COT-10b	CTSH	-1.3880499601364136	-1.3880499601364136	1
BRD-K18190982	COT-10b	EPHA1	-0.39684998989105225	-0.39684998989105225	1
BRD-K18190982	COT-10b	GSTK1	0.016649991273880005	0.016649991273880005	1
BRD-K18190982	COT-10b	PICALM	-0.7114499807357788	-0.7114499807357788	1
BRD-K18190982	COT-10b	PLEKHA1	1.0156999826431274	1.0156999826431274	1
BRD-K18190982	COT-10b	PSMC3	1.1385999917984009	1.1385999917984009	1
BRD-K18190982	COT-10b	RABEP1	-0.2662000060081482	-0.2662000060081482	1
BRD-K18190982	COT-10b	RHOH	-1.337499976158142	-1.337499976158142	1
BRD-K18190982	COT-10b	USP6NL	4.876699924468994	4.876699924468994	1
BRD-K18190982	COT-10b	ZYX	-0.19539999961853027	-0.19539999961853027	1
BRD-K02822062	CT-200783	BIN1	0.6257891654968262	0.6257891654968262	1
BRD-K02822062	CT-200783	CASP2	3.6143360137939453	3.6143360137939453	1
BRD-K02822062	CT-200783	CASS4	0.20020657777786255	0.20020657777786255	1
BRD-K02822062	CT-200783	CTSH	-0.24895672500133514	-0.24895672500133514	1
BRD-K02822062	CT-200783	EPHA1	-0.2071840614080429	-0.2071840614080429	1
BRD-K02822062	CT-200783	GSTK1	-0.23351013660430908	-0.23351013660430908	1
BRD-K02822062	CT-200783	PICALM	0.47347912192344666	0.47347912192344666	1
BRD-K02822062	CT-200783	PLEKHA1	0.4937658905982971	0.4937658905982971	1
BRD-K02822062	CT-200783	PSMC3	-0.07954350113868713	-0.07954350113868713	1
BRD-K02822062	CT-200783	RABEP1	-0.2883216142654419	-0.2883216142654419	1
BRD-K02822062	CT-200783	RHOH	-0.9920732975006104	-0.9920732975006104	1
BRD-K02822062	CT-200783	USP6NL	0.439383327960968	0.439383327960968	1
BRD-K02822062	CT-200783	ZYX	0.43430960178375244	0.43430960178375244	1
BRD-K23363278	CYT-997	BIN1	0.5677000284194946	0.5677000284194946	1
BRD-K23363278	CYT-997	CASP2	-1.0431499481201172	-1.0431499481201172	1
BRD-K23363278	CYT-997	CASS4	0.32534998655319214	0.32534998655319214	1
BRD-K23363278	CYT-997	CTSH	0.16459999978542328	0.16459999978542328	1
BRD-K23363278	CYT-997	EPHA1	-0.5420500040054321	-0.5420500040054321	1
BRD-K23363278	CYT-997	GSTK1	-1.5982999801635742	-1.5982999801635742	1
BRD-K23363278	CYT-997	PICALM	2.40310001373291	2.40310001373291	1
BRD-K23363278	CYT-997	PLEKHA1	0.7387500405311584	0.7387500405311584	1
BRD-K23363278	CYT-997	PSMC3	-0.9124000072479248	-0.9124000072479248	1
BRD-K23363278	CYT-997	RABEP1	0.5935499668121338	0.5935499668121338	1
BRD-K23363278	CYT-997	RHOH	1.0651999711990356	1.0651999711990356	1
BRD-K23363278	CYT-997	USP6NL	-1.4119499921798706	-1.4119499921798706	1
BRD-K23363278	CYT-997	ZYX	1.361649990081787	1.361649990081787	1
BRD-K79983625	DC-45-A2	BIN1	0.4434172511100769	0.4434172511100769	1
BRD-K79983625	DC-45-A2	CASP2	7.882349491119385	7.882349491119385	1
BRD-K79983625	DC-45-A2	CASS4	5.987394332885742	5.987394332885742	1
BRD-K79983625	DC-45-A2	CTSH	-1.9962947368621826	-1.9962947368621826	1
BRD-K79983625	DC-45-A2	EPHA1	4.968073844909668	4.968073844909668	1
BRD-K79983625	DC-45-A2	GSTK1	-2.8230929374694824	-2.8230929374694824	1
BRD-K79983625	DC-45-A2	PICALM	-3.1595847606658936	-3.1595847606658936	1
BRD-K79983625	DC-45-A2	PLEKHA1	-1.479422688484192	-1.479422688484192	1
BRD-K79983625	DC-45-A2	PSMC3	-0.03574666380882263	-0.03574666380882263	1
BRD-K79983625	DC-45-A2	RABEP1	4.037906646728516	4.037906646728516	1
BRD-K79983625	DC-45-A2	RHOH	-0.2700642943382263	-0.2700642943382263	1
BRD-K79983625	DC-45-A2	USP6NL	7.868189811706543	7.868189811706543	1
BRD-K79983625	DC-45-A2	ZYX	-4.106541633605957	-4.106541633605957	1
BRD-K33272502	DG-041	BIN1	-1.0292500257492065	-1.0292500257492065	1
BRD-K33272502	DG-041	CASP2	-0.864549994468689	-0.864549994468689	1
BRD-K33272502	DG-041	CASS4	-0.14169999957084656	-0.14169999957084656	1
BRD-K33272502	DG-041	CTSH	0.5489999651908875	0.5489999651908875	1
BRD-K33272502	DG-041	EPHA1	-0.1306000053882599	-0.1306000053882599	1
BRD-K33272502	DG-041	GSTK1	0.49959999322891235	0.49959999322891235	1
BRD-K33272502	DG-041	PICALM	1.3731499910354614	1.3731499910354614	1
BRD-K33272502	DG-041	PLEKHA1	1.36489999294281	1.36489999294281	1
BRD-K33272502	DG-041	PSMC3	0.29909998178482056	0.29909998178482056	1
BRD-K33272502	DG-041	RABEP1	0.14344999194145203	0.14344999194145203	1
BRD-K33272502	DG-041	RHOH	-1.4843000173568726	-1.4843000173568726	1
BRD-K33272502	DG-041	USP6NL	5.767450332641602	5.767450332641602	1
BRD-K33272502	DG-041	ZYX	0.8946000337600708	0.8946000337600708	1
BRD-K05653692	DL-PDMP	BIN1	-0.09939998388290405	-0.09939998388290405	1
BRD-K05653692	DL-PDMP	CASP2	-3.7325000762939453	-3.7325000762939453	1
BRD-K05653692	DL-PDMP	CASS4	0.749250054359436	0.749250054359436	1
BRD-K05653692	DL-PDMP	CTSH	-0.27390003204345703	-0.27390003204345703	1
BRD-K05653692	DL-PDMP	EPHA1	-0.6134499907493591	-0.6134499907493591	1
BRD-K05653692	DL-PDMP	GSTK1	-0.41850000619888306	-0.41850000619888306	1
BRD-K05653692	DL-PDMP	PICALM	-0.36125001311302185	-0.36125001311302185	1
BRD-K05653692	DL-PDMP	PLEKHA1	0.49240002036094666	0.49240002036094666	1
BRD-K05653692	DL-PDMP	PSMC3	-1.0036499500274658	-1.0036499500274658	1
BRD-K05653692	DL-PDMP	RABEP1	0.4144499897956848	0.4144499897956848	1
BRD-K05653692	DL-PDMP	RHOH	-0.4334999918937683	-0.4334999918937683	1
BRD-K05653692	DL-PDMP	USP6NL	-0.9197500348091125	-0.9197500348091125	1
BRD-K05653692	DL-PDMP	ZYX	0.11769999563694	0.11769999563694	1
BRD-A05874290	DL-TBOA	BIN1	0.09206666797399521	0.09206666797399521	1
BRD-A05874290	DL-TBOA	CASP2	3.154900074005127	3.154900074005127	1
BRD-A05874290	DL-TBOA	CASS4	2.863666534423828	2.863666534423828	1
BRD-A05874290	DL-TBOA	CTSH	-2.614133358001709	-2.614133358001709	1
BRD-A05874290	DL-TBOA	EPHA1	0.8690000176429749	0.8690000176429749	1
BRD-A05874290	DL-TBOA	GSTK1	-0.7746332883834839	-0.7746332883834839	1
BRD-A05874290	DL-TBOA	PICALM	-1.6441999673843384	-1.6441999673843384	1
BRD-A05874290	DL-TBOA	PLEKHA1	-0.2295999825000763	-0.2295999825000763	1
BRD-A05874290	DL-TBOA	PSMC3	-1.0108000040054321	-1.0108000040054321	1
BRD-A05874290	DL-TBOA	RABEP1	2.71726655960083	2.71726655960083	1
BRD-A05874290	DL-TBOA	RHOH	2.0201332569122314	2.0201332569122314	1
BRD-A05874290	DL-TBOA	USP6NL	3.532266616821289	3.532266616821289	1
BRD-A05874290	DL-TBOA	ZYX	-1.6810001134872437	-1.6810001134872437	1
BRD-K93725829	ERK-inhibitor-11E	BIN1	0.5921019911766052	0.5921019911766052	1
BRD-K93725829	ERK-inhibitor-11E	CASP2	0.7125017046928406	0.7125017046928406	1
BRD-K93725829	ERK-inhibitor-11E	CASS4	-0.23223905265331268	-0.23223905265331268	1
BRD-K93725829	ERK-inhibitor-11E	CTSH	-1.1275900602340698	-1.1275900602340698	1
BRD-K93725829	ERK-inhibitor-11E	EPHA1	0.38698989152908325	0.38698989152908325	1
BRD-K93725829	ERK-inhibitor-11E	GSTK1	-0.4116668701171875	-0.4116668701171875	1
BRD-K93725829	ERK-inhibitor-11E	PICALM	-1.1664398908615112	-1.1664398908615112	1
BRD-K93725829	ERK-inhibitor-11E	PLEKHA1	0.4083367586135864	0.4083367586135864	1
BRD-K93725829	ERK-inhibitor-11E	PSMC3	1.5298702716827393	1.5298702716827393	1
BRD-K93725829	ERK-inhibitor-11E	RABEP1	-0.024222195148468018	-0.024222195148468018	1
BRD-K93725829	ERK-inhibitor-11E	RHOH	0.1324315220117569	0.1324315220117569	1
BRD-K93725829	ERK-inhibitor-11E	USP6NL	0.6344536542892456	0.6344536542892456	1
BRD-K93725829	ERK-inhibitor-11E	ZYX	0.2674946188926697	0.2674946188926697	1
BRD-K76964878	EX-527	BIN1	-0.918999969959259	-0.918999969959259	1
BRD-K76964878	EX-527	CASP2	0.05835002660751343	0.05835002660751343	1
BRD-K76964878	EX-527	CASS4	0.014550000429153442	0.014550000429153442	1
BRD-K76964878	EX-527	CTSH	0.02649998664855957	0.02649998664855957	1
BRD-K76964878	EX-527	EPHA1	-0.7894999980926514	-0.7894999980926514	1
BRD-K76964878	EX-527	GSTK1	0.5626000165939331	0.5626000165939331	1
BRD-K76964878	EX-527	PICALM	-0.7870500087738037	-0.7870500087738037	1
BRD-K76964878	EX-527	PLEKHA1	0.3393999934196472	0.3393999934196472	1
BRD-K76964878	EX-527	PSMC3	-0.5262999534606934	-0.5262999534606934	1
BRD-K76964878	EX-527	RABEP1	0.39305001497268677	0.39305001497268677	1
BRD-K76964878	EX-527	RHOH	-0.9930999875068665	-0.9930999875068665	1
BRD-K76964878	EX-527	USP6NL	-0.2546499967575073	-0.2546499967575073	1
BRD-K76964878	EX-527	ZYX	-0.36764997243881226	-0.36764997243881226	1
BRD-K09778810	FGIN-1-27	BIN1	1.0915911197662354	1.0915911197662354	1
BRD-K09778810	FGIN-1-27	CASP2	0.27168694138526917	0.27168694138526917	1
BRD-K09778810	FGIN-1-27	CASS4	-0.03823006898164749	-0.03823006898164749	1
BRD-K09778810	FGIN-1-27	CTSH	-0.18556368350982666	-0.18556368350982666	1
BRD-K09778810	FGIN-1-27	EPHA1	0.03556583821773529	0.03556583821773529	1
BRD-K09778810	FGIN-1-27	GSTK1	-0.18076208233833313	-0.18076208233833313	1
BRD-K09778810	FGIN-1-27	PICALM	-0.23120707273483276	-0.23120707273483276	1
BRD-K09778810	FGIN-1-27	PLEKHA1	0.2927592396736145	0.2927592396736145	1
BRD-K09778810	FGIN-1-27	PSMC3	-0.14543882012367249	-0.14543882012367249	1
BRD-K09778810	FGIN-1-27	RABEP1	-0.02296101674437523	-0.02296101674437523	1
BRD-K09778810	FGIN-1-27	RHOH	-0.6239690780639648	-0.6239690780639648	1
BRD-K09778810	FGIN-1-27	USP6NL	-0.7214757204055786	-0.7214757204055786	1
BRD-K09778810	FGIN-1-27	ZYX	-0.3267609477043152	-0.3267609477043152	1
BRD-K58550667	FK-866	BIN1	0.5617499947547913	0.5617499947547913	1
BRD-K58550667	FK-866	CASP2	-0.046000003814697266	-0.046000003814697266	1
BRD-K58550667	FK-866	CASS4	-1.0199999809265137	-1.0199999809265137	1
BRD-K58550667	FK-866	CTSH	-0.08024999499320984	-0.08024999499320984	1
BRD-K58550667	FK-866	EPHA1	-1.14329993724823	-1.14329993724823	1
BRD-K58550667	FK-866	GSTK1	0.015099998563528061	0.015099998563528061	1
BRD-K58550667	FK-866	PICALM	-0.12385000288486481	-0.12385000288486481	1
BRD-K58550667	FK-866	PLEKHA1	-0.7516499757766724	-0.7516499757766724	1
BRD-K58550667	FK-866	PSMC3	-0.5059999823570251	-0.5059999823570251	1
BRD-K58550667	FK-866	RABEP1	0.00029999762773513794	0.00029999762773513794	1
BRD-K58550667	FK-866	RHOH	-0.5950999855995178	-0.5950999855995178	1
BRD-K58550667	FK-866	USP6NL	0.4360000193119049	0.4360000193119049	1
BRD-K58550667	FK-866	ZYX	0.6466000080108643	0.6466000080108643	1
BRD-K78959463	FPL-64176	BIN1	0.804550051689148	0.804550051689148	1
BRD-K78959463	FPL-64176	CASP2	2.2347500324249268	2.2347500324249268	1
BRD-K78959463	FPL-64176	CASS4	4.3996500968933105	4.3996500968933105	1
BRD-K78959463	FPL-64176	CTSH	0.4778500199317932	0.4778500199317932	1
BRD-K78959463	FPL-64176	EPHA1	1.5290000438690186	1.5290000438690186	1
BRD-K78959463	FPL-64176	GSTK1	-1.8745501041412354	-1.8745501041412354	1
BRD-K78959463	FPL-64176	PICALM	2.0769999027252197	2.0769999027252197	1
BRD-K78959463	FPL-64176	PLEKHA1	-1.7096500396728516	-1.7096500396728516	1
BRD-K78959463	FPL-64176	PSMC3	-0.6927499771118164	-0.6927499771118164	1
BRD-K78959463	FPL-64176	RABEP1	4.021550178527832	4.021550178527832	1
BRD-K78959463	FPL-64176	RHOH	-0.7611500024795532	-0.7611500024795532	1
BRD-K78959463	FPL-64176	USP6NL	-2.4344000816345215	-2.4344000816345215	1
BRD-K78959463	FPL-64176	ZYX	-4.1717000007629395	-4.1717000007629395	1
BRD-K75532464	FTI-276	BIN1	-0.40189027786254883	-0.40189027786254883	1
BRD-K75532464	FTI-276	CASP2	0.2680046558380127	0.2680046558380127	1
BRD-K75532464	FTI-276	CASS4	-0.7922135591506958	-0.7922135591506958	1
BRD-K75532464	FTI-276	CTSH	0.5336859822273254	0.5336859822273254	1
BRD-K75532464	FTI-276	EPHA1	0.1458667814731598	0.1458667814731598	1
BRD-K75532464	FTI-276	GSTK1	0.3199591040611267	0.3199591040611267	1
BRD-K75532464	FTI-276	PICALM	-0.6089281439781189	-0.6089281439781189	1
BRD-K75532464	FTI-276	PLEKHA1	0.3807213306427002	0.3807213306427002	1
BRD-K75532464	FTI-276	PSMC3	-0.12800660729408264	-0.12800660729408264	1
BRD-K75532464	FTI-276	RABEP1	-0.5596754550933838	-0.5596754550933838	1
BRD-K75532464	FTI-276	RHOH	0.019017774611711502	0.019017774611711502	1
BRD-K75532464	FTI-276	USP6NL	-1.6008801460266113	-1.6008801460266113	1
BRD-K75532464	FTI-276	ZYX	-0.4283956289291382	-0.4283956289291382	1
BRD-K64451768	GANT-58	BIN1	0.16288547217845917	0.16288547217845917	1
BRD-K64451768	GANT-58	CASP2	-2.246436834335327	-2.246436834335327	1
BRD-K64451768	GANT-58	CASS4	0.3524617552757263	0.3524617552757263	1
BRD-K64451768	GANT-58	CTSH	0.26401486992836	0.26401486992836	1
BRD-K64451768	GANT-58	EPHA1	-0.32909420132637024	-0.32909420132637024	1
BRD-K64451768	GANT-58	GSTK1	-0.5612858533859253	-0.5612858533859253	1
BRD-K64451768	GANT-58	PICALM	0.3828621804714203	0.3828621804714203	1
BRD-K64451768	GANT-58	PLEKHA1	1.1326760053634644	1.1326760053634644	1
BRD-K64451768	GANT-58	PSMC3	0.9418169260025024	0.9418169260025024	1
BRD-K64451768	GANT-58	RABEP1	1.0023258924484253	1.0023258924484253	1
BRD-K64451768	GANT-58	RHOH	-0.36484551429748535	-0.36484551429748535	1
BRD-K64451768	GANT-58	USP6NL	-1.639765977859497	-1.639765977859497	1
BRD-K64451768	GANT-58	ZYX	-0.5206390619277954	-0.5206390619277954	1
BRD-K47335880	GMX-1778	BIN1	1.1201499700546265	1.1201499700546265	1
BRD-K47335880	GMX-1778	CASP2	0.21035000681877136	0.21035000681877136	1
BRD-K47335880	GMX-1778	CASS4	-0.9277000427246094	-0.9277000427246094	1
BRD-K47335880	GMX-1778	CTSH	0.8552500009536743	0.8552500009536743	1
BRD-K47335880	GMX-1778	EPHA1	0.40450000762939453	0.40450000762939453	1
BRD-K47335880	GMX-1778	GSTK1	0.9221000075340271	0.9221000075340271	1
BRD-K47335880	GMX-1778	PICALM	0.08190000057220459	0.08190000057220459	1
BRD-K47335880	GMX-1778	PLEKHA1	-0.8450999855995178	-0.8450999855995178	1
BRD-K47335880	GMX-1778	PSMC3	-0.37265002727508545	-0.37265002727508545	1
BRD-K47335880	GMX-1778	RABEP1	-1.0600500106811523	-1.0600500106811523	1
BRD-K47335880	GMX-1778	RHOH	0.5653499960899353	0.5653499960899353	1
BRD-K47335880	GMX-1778	USP6NL	-0.17639999091625214	-0.17639999091625214	1
BRD-K47335880	GMX-1778	ZYX	1.2901999950408936	1.2901999950408936	1
BRD-K70642949	GSK-2334470	BIN1	-0.26033174991607666	-0.26033174991607666	1
BRD-K70642949	GSK-2334470	CASP2	0.4193992614746094	0.4193992614746094	1
BRD-K70642949	GSK-2334470	CASS4	-0.335041344165802	-0.335041344165802	1
BRD-K70642949	GSK-2334470	CTSH	0.38493093848228455	0.38493093848228455	1
BRD-K70642949	GSK-2334470	EPHA1	-1.0529779195785522	-1.0529779195785522	1
BRD-K70642949	GSK-2334470	GSTK1	0.5291332602500916	0.5291332602500916	1
