pert_id	pert_iname	gene_name	mean_z	median_z	n_signatures
BRD-K25340465	OSI-930	CASP2	0.9143422792355219	0.8510941565036774	6
BRD-K25340465	OSI-930	CASS4	-0.04463697473208109	0.0014684945344924927	6
BRD-K25340465	OSI-930	CTSH	-0.19449100643396378	-0.2737135887145996	6
BRD-K25340465	OSI-930	EPHA1	-0.6403437505165736	-0.5471726059913635	6
BRD-K25340465	OSI-930	GSTK1	-0.6319054166475931	-0.7087793946266174	6
BRD-K25340465	OSI-930	PICALM	-0.1855644832054774	-0.29564473778009415	6
BRD-K25340465	OSI-930	PLEKHA1	-0.19164070735375086	-0.10714971274137497	6
BRD-K25340465	OSI-930	PSMC3	-0.09143051753441493	-0.00840643048286438	6
BRD-K25340465	OSI-930	RABEP1	-0.3179384420315425	-0.20244145393371582	6
BRD-K25340465	OSI-930	RHOH	0.4240575283765793	0.3933955281972885	6
BRD-K25340465	OSI-930	USP6NL	1.18808580438296	0.03570937365293503	6
BRD-K25340465	OSI-930	ZYX	-0.0021672323346138	-0.012908630073070526	6
BRD-K53417444	OTS-167	BIN1	-1.6722000042597454	-1.144950032234192	6
BRD-K53417444	OTS-167	CASP2	-1.6745749811331432	-1.5507000088691711	6
BRD-K53417444	OTS-167	CASS4	3.8154083689053855	4.200724840164185	6
BRD-K53417444	OTS-167	CTSH	-3.6535500337680182	-4.140050053596497	6
BRD-K53417444	OTS-167	EPHA1	2.4886417388916016	3.0702500343322754	6
BRD-K53417444	OTS-167	GSTK1	-1.790958359837532	-0.7807750105857849	6
BRD-K53417444	OTS-167	PICALM	-1.7968832949797313	-1.1557749807834625	6
BRD-K53417444	OTS-167	PLEKHA1	2.361324970920881	2.1715750694274902	6
BRD-K53417444	OTS-167	PSMC3	1.1961333751678467	1.9208499789237976	6
BRD-K53417444	OTS-167	RABEP1	3.007325013478597	1.822200059890747	6
BRD-K53417444	OTS-167	RHOH	-0.3227333227793376	1.4713000059127808	6
BRD-K53417444	OTS-167	USP6NL	1.1786082883675892	0.7666249573230743	6
BRD-K53417444	OTS-167	ZYX	-0.5515749702850977	-0.46722497045993805	6
BRD-K96671969	PA-824	BIN1	0.03835000594456991	0.4399999976158142	12
BRD-K96671969	PA-824	CASP2	0.18770417074362436	0.014475002884864807	12
BRD-K96671969	PA-824	CASS4	-0.05864584958180785	0.16695000138133764	12
BRD-K96671969	PA-824	CTSH	0.3090999932804455	0.45317499339580536	12
BRD-K96671969	PA-824	EPHA1	-0.09680418918530147	-0.06964999437332153	12
BRD-K96671969	PA-824	GSTK1	0.04294582704703013	0.019274994730949402	12
BRD-K96671969	PA-824	PICALM	0.24949166690930724	0.4069249927997589	12
BRD-K96671969	PA-824	PLEKHA1	-0.0326124948138992	-0.39559999108314514	12
BRD-K96671969	PA-824	PSMC3	0.2222416621322433	0.24869999289512634	12
BRD-K96671969	PA-824	RABEP1	-0.2185874960074822	-0.15040000528097153	12
BRD-K96671969	PA-824	RHOH	0.026137484858433407	-0.08320000022649765	12
BRD-K96671969	PA-824	USP6NL	-0.03134583433469137	0.07919999212026596	12
BRD-K96671969	PA-824	ZYX	-0.5056624977538983	-0.3679500073194504	12
BRD-K92991072	PAC-1	BIN1	-1.1065499782562256	-1.1065499782562256	1
BRD-K92991072	PAC-1	CASP2	1.378499984741211	1.378499984741211	1
BRD-K92991072	PAC-1	CASS4	-1.0801000595092773	-1.0801000595092773	1
BRD-K92991072	PAC-1	CTSH	0.1587499976158142	0.1587499976158142	1
BRD-K92991072	PAC-1	EPHA1	0.7172999978065491	0.7172999978065491	1
BRD-K92991072	PAC-1	GSTK1	1.3255000114440918	1.3255000114440918	1
BRD-K92991072	PAC-1	PICALM	-0.8062499761581421	-0.8062499761581421	1
BRD-K92991072	PAC-1	PLEKHA1	1.8901000022888184	1.8901000022888184	1
BRD-K92991072	PAC-1	PSMC3	-1.1209999322891235	-1.1209999322891235	1
BRD-K92991072	PAC-1	RABEP1	-0.600849986076355	-0.600849986076355	1
BRD-K92991072	PAC-1	RHOH	-0.469650000333786	-0.469650000333786	1
BRD-K92991072	PAC-1	USP6NL	0.018199998885393143	0.018199998885393143	1
BRD-K92991072	PAC-1	ZYX	1.121749997138977	1.121749997138977	1
BRD-K12867552	PCI-24781	BIN1	-0.01945989578962326	-0.4463651776313782	12
BRD-K12867552	PCI-24781	CASP2	-1.30253167450428	-1.4620760679244995	12
BRD-K12867552	PCI-24781	CASS4	-0.4842769851287206	-0.29675479233264923	12
BRD-K12867552	PCI-24781	CTSH	0.134567117318511	0.07169999927282333	12
BRD-K12867552	PCI-24781	EPHA1	0.5505120172941437	0.6967308223247528	12
BRD-K12867552	PCI-24781	GSTK1	-0.6896944294373194	-0.5278687179088593	12
BRD-K12867552	PCI-24781	PICALM	-0.30955764651298523	-0.30796706676483154	12
BRD-K12867552	PCI-24781	PLEKHA1	1.643676969067504	1.4627150297164917	12
BRD-K12867552	PCI-24781	PSMC3	-0.4396051267782847	-0.5090913027524948	12
BRD-K12867552	PCI-24781	RABEP1	0.1860397985825936	0.20493704825639725	12
BRD-K12867552	PCI-24781	RHOH	0.04564265658458074	0.4974982291460037	12
BRD-K12867552	PCI-24781	USP6NL	2.0380539409816265	1.234098494052887	12
BRD-K12867552	PCI-24781	ZYX	-1.120616474499305	-0.4857517331838608	12
BRD-K71223042	PCI-29732	BIN1	-0.381697579804394	-0.3902101069688797	18
BRD-K71223042	PCI-29732	CASP2	0.13147127255797386	0.06757521256804466	18
BRD-K71223042	PCI-29732	CASS4	0.1703704676280419	0.07104548998177052	18
BRD-K71223042	PCI-29732	CTSH	-0.14003381464216444	-0.051534876227378845	18
BRD-K71223042	PCI-29732	EPHA1	0.14813710707757208	0.03535141050815582	18
BRD-K71223042	PCI-29732	GSTK1	-0.097129521270593	-0.01718030869960785	18
BRD-K71223042	PCI-29732	PICALM	0.1975335076244341	0.28245119750499725	18
BRD-K71223042	PCI-29732	PLEKHA1	0.1683361807631122	0.17673316597938538	18
BRD-K71223042	PCI-29732	PSMC3	0.07060054606861538	-0.1235821396112442	18
BRD-K71223042	PCI-29732	RABEP1	0.10420465966065724	0.053476035594940186	18
BRD-K71223042	PCI-29732	RHOH	-0.08029749285843638	-0.03736547380685806	18
BRD-K71223042	PCI-29732	USP6NL	-0.057577446517017156	-0.020276710391044617	18
BRD-K71223042	PCI-29732	ZYX	-0.10089921951293945	0.026851274073123932	18
BRD-K49865102	PD-0325901	BIN1	0.5291250020265579	0.5063086152076721	30
BRD-K49865102	PD-0325901	CASP2	-2.386031949520111	-2.566316604614258	30
BRD-K49865102	PD-0325901	CASS4	1.489998889962832	1.4727492928504944	30
BRD-K49865102	PD-0325901	CTSH	2.3815696159998576	2.3529611825942993	30
BRD-K49865102	PD-0325901	EPHA1	2.576616811752319	2.6017502546310425	30
BRD-K49865102	PD-0325901	GSTK1	3.340955634911855	3.1309311389923096	30
BRD-K49865102	PD-0325901	PICALM	-0.09701265965898832	-0.10851974412798882	30
BRD-K49865102	PD-0325901	PLEKHA1	1.9032775163650513	1.943217158317566	30
BRD-K49865102	PD-0325901	PSMC3	-1.9293436924616496	-1.8902602195739746	30
BRD-K49865102	PD-0325901	RABEP1	-0.1494145025809606	-0.12724998593330383	30
BRD-K49865102	PD-0325901	RHOH	-0.06813435753186543	-0.16900664567947388	30
BRD-K49865102	PD-0325901	USP6NL	-0.7272069315115611	-0.6939195394515991	30
BRD-K49865102	PD-0325901	ZYX	2.1823579529921213	2.202588200569153	30
BRD-K05104363	PD-184352	BIN1	-0.44969166070222855	-0.572299987077713	12
BRD-K05104363	PD-184352	CASP2	-0.17591666678587595	-0.41644999384880066	12
BRD-K05104363	PD-184352	CASS4	0.25653334086139995	-0.010999999940395355	12
BRD-K05104363	PD-184352	CTSH	0.030683331191539764	-0.13934999704360962	12
BRD-K05104363	PD-184352	EPHA1	0.12279167709251244	0.2728000059723854	12
BRD-K05104363	PD-184352	GSTK1	1.0567749930390467	0.6899000108242035	12
BRD-K05104363	PD-184352	PICALM	-0.3860833241293828	-0.13600000366568565	12
BRD-K05104363	PD-184352	PLEKHA1	0.5026250053197145	0.5007999837398529	12
BRD-K05104363	PD-184352	PSMC3	-0.6672916611035665	-0.5661499947309494	12
BRD-K05104363	PD-184352	RABEP1	0.3239500053265753	0.0025499999755993485	12
BRD-K05104363	PD-184352	RHOH	-0.18833332726111016	-0.4962500184774399	12
BRD-K05104363	PD-184352	USP6NL	-0.48012500038991374	-0.18769999593496323	12
BRD-K05104363	PD-184352	ZYX	0.42475832626223564	0.24284999817609787	12
BRD-K62810658	PD-98059	BIN1	-1.0224499702453613	-1.0224499702453613	1
BRD-K62810658	PD-98059	CASP2	-0.5474500060081482	-0.5474500060081482	1
BRD-K62810658	PD-98059	CASS4	0.5368500351905823	0.5368500351905823	1
BRD-K62810658	PD-98059	CTSH	-1.0037999153137207	-1.0037999153137207	1
BRD-K62810658	PD-98059	EPHA1	0.5637000203132629	0.5637000203132629	1
BRD-K62810658	PD-98059	GSTK1	0.15299999713897705	0.15299999713897705	1
BRD-K62810658	PD-98059	PICALM	-0.3100999891757965	-0.3100999891757965	1
BRD-K62810658	PD-98059	PLEKHA1	-0.02145000547170639	-0.02145000547170639	1
BRD-K62810658	PD-98059	PSMC3	0.026449978351593018	0.026449978351593018	1
BRD-K62810658	PD-98059	RABEP1	-0.24630001187324524	-0.24630001187324524	1
BRD-K62810658	PD-98059	RHOH	0.5775499939918518	0.5775499939918518	1
BRD-K62810658	PD-98059	USP6NL	-0.580549955368042	-0.580549955368042	1
BRD-K62810658	PD-98059	ZYX	-0.06610000133514404	-0.06610000133514404	1
BRD-K31519811	PF-02545920	BIN1	0.4155583195388317	0.2640749663114548	12
BRD-K31519811	PF-02545920	CASP2	0.16877916175872087	0.1787000149488449	12
BRD-K31519811	PF-02545920	CASS4	0.21427917356292406	0.24095000326633453	12
BRD-K31519811	PF-02545920	CTSH	-0.2989375020066897	-0.14220000803470612	12
BRD-K31519811	PF-02545920	EPHA1	-0.45532917231321335	-0.3863999992609024	12
BRD-K31519811	PF-02545920	GSTK1	-0.5585541849335035	-0.47510001063346863	12
BRD-K31519811	PF-02545920	PICALM	-0.057250003019968666	-0.12004998326301575	12
BRD-K31519811	PF-02545920	PLEKHA1	-0.3471541677912076	-0.413799986243248	12
BRD-K31519811	PF-02545920	PSMC3	0.22886249547203383	0.09552501142024994	12
BRD-K31519811	PF-02545920	RABEP1	0.1412916618088881	0.19494999945163727	12
BRD-K31519811	PF-02545920	RHOH	-0.24058750023444495	-0.1734500229358673	12
BRD-K31519811	PF-02545920	USP6NL	0.2575583284875999	0.34907500445842743	12
BRD-K31519811	PF-02545920	ZYX	-0.45994998638828594	-0.5035499781370163	12
BRD-K61691541	PF-03084014	BIN1	-0.17504583485424519	-0.296674981713295	12
BRD-K61691541	PF-03084014	CASP2	0.007212513436873754	-0.13250000029802322	12
BRD-K61691541	PF-03084014	CASS4	-0.10611249879002571	-0.29192499816417694	12
BRD-K61691541	PF-03084014	CTSH	-0.10954582939545314	-0.08547498285770416	12
BRD-K61691541	PF-03084014	EPHA1	-0.09773750975728035	-0.02427498996257782	12
BRD-K61691541	PF-03084014	GSTK1	-0.4591541650394599	-0.7136749923229218	12
BRD-K61691541	PF-03084014	PICALM	-0.3607208381096522	-0.3135000169277191	12
BRD-K61691541	PF-03084014	PLEKHA1	0.2757916667809089	0.17672500014305115	12
BRD-K61691541	PF-03084014	PSMC3	0.3769833520054817	0.43754999339580536	12
BRD-K61691541	PF-03084014	RABEP1	0.16713333874940872	0.1588750034570694	12
BRD-K61691541	PF-03084014	RHOH	0.37414166517555714	0.23570000380277634	12
BRD-K61691541	PF-03084014	USP6NL	0.40816666356598336	0.15522500034421682	12
BRD-K61691541	PF-03084014	ZYX	-0.13534582778811455	-0.2011749967932701	12
BRD-K37764012	PF-03758309	BIN1	0.3316636315800927	0.22269999980926514	11
BRD-K37764012	PF-03758309	CASP2	-2.3209136480634864	-2.6570000648498535	11
BRD-K37764012	PF-03758309	CASS4	1.8168681914156133	2.0815000534057617	11
BRD-K37764012	PF-03758309	CTSH	0.1123454516584223	0.31189998984336853	11
BRD-K37764012	PF-03758309	EPHA1	0.6711090796373107	0.9351499676704407	11
BRD-K37764012	PF-03758309	GSTK1	0.7034727311269804	0.1679999977350235	11
BRD-K37764012	PF-03758309	PICALM	0.9355772814967416	1.0333000421524048	11
BRD-K37764012	PF-03758309	PLEKHA1	2.2028454813090237	2.256200075149536	11
BRD-K37764012	PF-03758309	PSMC3	-0.31799544529481366	-0.8278999924659729	11
BRD-K37764012	PF-03758309	RABEP1	-0.4099909087473696	-0.48829999566078186	11
BRD-K37764012	PF-03758309	RHOH	-0.20628637346354398	-0.4401000142097473	11
BRD-K37764012	PF-03758309	USP6NL	-0.745381816544316	-0.4571000039577484	11
BRD-K37764012	PF-03758309	ZYX	2.934554544362155	3.7388999462127686	11
BRD-K68747584	PF-03814735	BIN1	0.20478333781162897	0.10490001738071442	12
BRD-K68747584	PF-03814735	CASP2	-1.0632666751431923	-0.7669000029563904	12
BRD-K68747584	PF-03814735	CASS4	0.44262499424318474	0.4209500029683113	12
BRD-K68747584	PF-03814735	CTSH	0.04468332231044769	0.38739998638629913	12
BRD-K68747584	PF-03814735	EPHA1	0.38350833021104336	0.29554999619722366	12
BRD-K68747584	PF-03814735	GSTK1	0.2084916578605771	0.6380999982357025	12
BRD-K68747584	PF-03814735	PICALM	-0.11729166408379872	-0.03764999657869339	12
BRD-K68747584	PF-03814735	PLEKHA1	0.4166583350549142	0.30490000545978546	12
BRD-K68747584	PF-03814735	PSMC3	0.5135166545708975	0.4169500023126602	12
BRD-K68747584	PF-03814735	RABEP1	0.14099999517202377	0.3077999949455261	12
BRD-K68747584	PF-03814735	RHOH	-0.6523000175754229	-0.6581000089645386	12
BRD-K68747584	PF-03814735	USP6NL	-0.39428333068887395	-0.2195499986410141	12
BRD-K68747584	PF-03814735	ZYX	0.7538416609168053	0.5807499885559082	12
BRD-K94420399	PF-04136309	BIN1	0.04200417920947075	-0.21255000680685043	12
BRD-K94420399	PF-04136309	CASP2	0.04122501239180565	-0.46654999256134033	12
BRD-K94420399	PF-04136309	CASS4	0.41748749775191146	0.1257999986410141	12
BRD-K94420399	PF-04136309	CTSH	0.24124166493614516	0.6800500154495239	12
BRD-K94420399	PF-04136309	EPHA1	-0.2199583426117897	-0.2355249971151352	12
BRD-K94420399	PF-04136309	GSTK1	-0.028470815042965114	-0.19400000688619912	12
BRD-K94420399	PF-04136309	PICALM	0.19383751383672157	-0.00494999997317791	12
BRD-K94420399	PF-04136309	PLEKHA1	-0.09063752771665652	-0.21844999305903912	12
BRD-K94420399	PF-04136309	PSMC3	0.6560791743298372	0.5378750264644623	12
BRD-K94420399	PF-04136309	RABEP1	-0.05438332942624887	-0.008899997919797897	12
BRD-K94420399	PF-04136309	RHOH	0.20769168063998222	0.16600000858306885	12
BRD-K94420399	PF-04136309	USP6NL	0.8132625091820955	-0.3031499870121479	12
BRD-K94420399	PF-04136309	ZYX	0.07377082326759894	0.0022499989718198776	12
BRD-K73319509	PF-04217903	BIN1	-0.17073161320553887	-0.06519342213869095	18
BRD-K73319509	PF-04217903	CASP2	0.0559992173479663	0.22552499920129776	18
BRD-K73319509	PF-04217903	CASS4	0.00247428131600221	-0.16055002808570862	18
BRD-K73319509	PF-04217903	CTSH	-0.08883978136711651	-0.2849999964237213	18
BRD-K73319509	PF-04217903	EPHA1	-0.1336094689451986	9.999983012676239e-05	18
BRD-K73319509	PF-04217903	GSTK1	-0.26596298772427773	-0.2806248217821121	18
BRD-K73319509	PF-04217903	PICALM	-0.0035991925332281324	0.02875000238418579	18
BRD-K73319509	PF-04217903	PLEKHA1	-0.15843122674980098	-0.12079999782145023	18
BRD-K73319509	PF-04217903	PSMC3	-0.016677102280987635	-0.0722268745303154	18
BRD-K73319509	PF-04217903	RABEP1	-0.03520215882195367	0.23270000517368317	18
BRD-K73319509	PF-04217903	RHOH	-0.0674434138668908	-0.19590000063180923	18
BRD-K73319509	PF-04217903	USP6NL	0.3911271215313011	0.08167499676346779	18
BRD-K73319509	PF-04217903	ZYX	-0.01670693957971202	-0.03484373167157173	18
BRD-K50031829	PF-04447943	BIN1	0.5244458441932996	0.570000022649765	12
BRD-K50031829	PF-04447943	CASP2	0.34937499929219484	0.23259999603033066	12
BRD-K50031829	PF-04447943	CASS4	-0.1491875077287356	-0.14959999918937683	12
BRD-K50031829	PF-04447943	CTSH	0.23606249441703162	0.30812498927116394	12
BRD-K50031829	PF-04447943	EPHA1	-0.3015958350151777	-0.23885000497102737	12
BRD-K50031829	PF-04447943	GSTK1	0.12932083507378897	0.10222500562667847	12
BRD-K50031829	PF-04447943	PICALM	-0.29349999129772186	-0.15247498452663422	12
BRD-K50031829	PF-04447943	PLEKHA1	-0.07975416506330173	-0.21147499978542328	12
BRD-K50031829	PF-04447943	PSMC3	0.2985249975075324	0.21140000224113464	12
BRD-K50031829	PF-04447943	RABEP1	-0.25733334198594093	-0.19745000451803207	12
BRD-K50031829	PF-04447943	RHOH	0.12285417256255944	-0.0008749924600124359	12
BRD-K50031829	PF-04447943	USP6NL	-0.009675013522307077	0.00412498414516449	12
BRD-K50031829	PF-04447943	ZYX	-0.03392083259920279	0.009375009685754776	12
BRD-K86816506	PF-04457845	BIN1	-0.7102047801017761	-0.8713606595993042	6
BRD-K86816506	PF-04457845	CASP2	-0.3373900540173054	-0.18459854647517204	6
BRD-K86816506	PF-04457845	CASS4	-0.058423176407814026	-0.07017651200294495	6
BRD-K86816506	PF-04457845	CTSH	-0.1631076509753863	-0.17250780761241913	6
BRD-K86816506	PF-04457845	EPHA1	0.00899977112809817	0.017397213727235794	6
BRD-K86816506	PF-04457845	GSTK1	0.4279918074607849	0.4048904925584793	6
BRD-K86816506	PF-04457845	PICALM	0.09643324216206868	0.18569400906562805	6
BRD-K86816506	PF-04457845	PLEKHA1	0.4420420825481415	0.41397377848625183	6
BRD-K86816506	PF-04457845	PSMC3	0.09360302736361821	0.12045683711767197	6
BRD-K86816506	PF-04457845	RABEP1	0.4379204635818799	0.39841194450855255	6
BRD-K86816506	PF-04457845	RHOH	-0.43055663506189984	-0.6267510950565338	6
BRD-K86816506	PF-04457845	USP6NL	-0.07983491383492947	-0.10604290664196014	6
BRD-K86816506	PF-04457845	ZYX	-0.01794321338335673	0.04819725453853607	6
BRD-K30550578	PF-04620110	BIN1	-0.20972084005673727	-0.3707749992609024	12
BRD-K30550578	PF-04620110	CASP2	0.005975001181165378	0.08935000747442245	12
BRD-K30550578	PF-04620110	CASS4	-0.049666657422979675	-0.06369999796152115	12
BRD-K30550578	PF-04620110	CTSH	0.1459041548271974	0.19597500562667847	12
BRD-K30550578	PF-04620110	EPHA1	0.17105833441019058	0.19747500121593475	12
BRD-K30550578	PF-04620110	GSTK1	0.3134208383659522	0.19267500936985016	12
BRD-K30550578	PF-04620110	PICALM	0.05854583655794462	0.09829999506473541	12
BRD-K30550578	PF-04620110	PLEKHA1	-0.42754168063402176	-0.4088499993085861	12
BRD-K30550578	PF-04620110	PSMC3	-0.37334166280925274	-0.37552498281002045	12
BRD-K30550578	PF-04620110	RABEP1	0.30339166553070146	0.1822500005364418	12
BRD-K30550578	PF-04620110	RHOH	-0.05360417440533638	0.0689999982714653	12
BRD-K30550578	PF-04620110	USP6NL	0.05772917624562979	-0.2041999902576208	12
BRD-K30550578	PF-04620110	ZYX	0.2042333297431469	0.025200001895427704	12
BRD-K07310275	PF-04691502	BIN1	-0.02259826272105177	-0.07931665889918804	24
BRD-K07310275	PF-04691502	CASP2	-0.490674279940625	-0.658825010061264	24
BRD-K07310275	PF-04691502	CASS4	0.6226265861963233	0.35861681401729584	24
BRD-K07310275	PF-04691502	CTSH	0.243775707979997	0.14409999921917915	24
BRD-K07310275	PF-04691502	EPHA1	1.1421665518234174	1.0032333135604858	24
BRD-K07310275	PF-04691502	GSTK1	1.3416834038992722	1.2440500259399414	24
BRD-K07310275	PF-04691502	PICALM	0.39248079247772694	0.44080865383148193	24
BRD-K07310275	PF-04691502	PLEKHA1	0.6104856505990028	0.5058387517929077	24
BRD-K07310275	PF-04691502	PSMC3	-1.0455023779844244	-1.148237407207489	24
BRD-K07310275	PF-04691502	RABEP1	0.2147895999563237	0.30966104567050934	24
BRD-K07310275	PF-04691502	RHOH	0.19616797165751146	0.11439999227877706	24
BRD-K07310275	PF-04691502	USP6NL	0.7443364209805926	0.2574370801448822	24
BRD-K07310275	PF-04691502	ZYX	0.9720575955385963	0.6286749839782715	24
BRD-K07955840	PF-05212384	BIN1	-0.08019802253693342	-0.0465512964874506	12
BRD-K07955840	PF-05212384	CASP2	0.1775436388949553	0.25677498430013657	12
BRD-K07955840	PF-05212384	CASS4	0.37174009283383685	0.1597544103860855	12
BRD-K07955840	PF-05212384	CTSH	0.40574834278474253	0.031224997714161873	12
BRD-K07955840	PF-05212384	EPHA1	0.23930326104164124	0.10887692123651505	12
BRD-K07955840	PF-05212384	GSTK1	0.5842363989601532	0.2711300924420357	12
BRD-K07955840	PF-05212384	PICALM	0.5382931549102068	0.6295313537120819	12
BRD-K07955840	PF-05212384	PLEKHA1	0.09873791908224423	0.01023055613040924	12
BRD-K07955840	PF-05212384	PSMC3	-0.7682458783189455	-0.279661163687706	12
BRD-K07955840	PF-05212384	RABEP1	0.47027002399166423	0.5827703922986984	12
BRD-K07955840	PF-05212384	RHOH	0.38588852311174077	0.5654357373714447	12
BRD-K07955840	PF-05212384	USP6NL	0.49419332047303516	0.481398269534111	12
BRD-K07955840	PF-05212384	ZYX	-0.07218530898292859	-0.3307485952973366	12
BRD-K77503770	PF-06465469	BIN1	0.34054158503810567	0.32924894243478775	18
BRD-K77503770	PF-06465469	CASP2	-0.4093673974275589	-0.1506117507815361	18
BRD-K77503770	PF-06465469	CASS4	0.536412307785617	0.42038822174072266	18
BRD-K77503770	PF-06465469	CTSH	0.4873519933058156	0.1918877735733986	18
BRD-K77503770	PF-06465469	EPHA1	0.36179109331634307	0.2865507900714874	18
BRD-K77503770	PF-06465469	GSTK1	0.6324822439087762	0.6316316574811935	18
BRD-K77503770	PF-06465469	PICALM	0.034976019627518125	0.05548295006155968	18
BRD-K77503770	PF-06465469	PLEKHA1	0.40652187127206063	0.15379223227500916	18
BRD-K77503770	PF-06465469	PSMC3	0.08332625321216053	0.136983260512352	18
BRD-K77503770	PF-06465469	RABEP1	0.019260827038023207	-0.05410248786211014	18
BRD-K77503770	PF-06465469	RHOH	-0.05716362512773938	-0.09151273220777512	18
BRD-K77503770	PF-06465469	USP6NL	0.12903962398154867	0.03562139254063368	18
BRD-K77503770	PF-06465469	ZYX	0.08559980450405015	0.1404867060482502	18
BRD-K68997413	PF-3845	BIN1	0.6073499917984009	0.6073499917984009	1
BRD-K68997413	PF-3845	CASP2	-1.2592500448226929	-1.2592500448226929	1
BRD-K68997413	PF-3845	CASS4	0.1772499978542328	0.1772499978542328	1
BRD-K68997413	PF-3845	CTSH	0.6947000026702881	0.6947000026702881	1
BRD-K68997413	PF-3845	EPHA1	-0.20845001935958862	-0.20845001935958862	1
BRD-K68997413	PF-3845	GSTK1	0.05584999918937683	0.05584999918937683	1
BRD-K68997413	PF-3845	PICALM	0.8007000088691711	0.8007000088691711	1
BRD-K68997413	PF-3845	PLEKHA1	0.4087499976158142	0.4087499976158142	1
BRD-K68997413	PF-3845	PSMC3	-0.9681999683380127	-0.9681999683380127	1
BRD-K68997413	PF-3845	RABEP1	0.8014000058174133	0.8014000058174133	1
BRD-K68997413	PF-3845	RHOH	-0.537850022315979	-0.537850022315979	1
BRD-K68997413	PF-3845	USP6NL	0.7602499723434448	0.7602499723434448	1
BRD-K68997413	PF-3845	ZYX	0.11169999837875366	0.11169999837875366	1
BRD-K99545815	PF-562271	BIN1	0.13092500374962887	0.04002499580383301	12
BRD-K99545815	PF-562271	CASP2	-0.3721500026683013	-0.4143499881029129	12
BRD-K99545815	PF-562271	CASS4	0.11313750594854355	0.05632501840591431	12
BRD-K99545815	PF-562271	CTSH	-0.24393750416735807	-0.25757498666644096	12
BRD-K99545815	PF-562271	EPHA1	-0.1317333181699117	-0.018074989318847656	12
BRD-K99545815	PF-562271	GSTK1	0.12926249330242476	0.02237500250339508	12
BRD-K99545815	PF-562271	PICALM	0.18452084064483643	0.056624993681907654	12
BRD-K99545815	PF-562271	PLEKHA1	0.03717083732287089	0.1730249971151352	12
BRD-K99545815	PF-562271	PSMC3	-0.3268083557486534	0.008400000631809235	12
BRD-K99545815	PF-562271	RABEP1	0.044324991603692375	0.25315000116825104	12
BRD-K99545815	PF-562271	RHOH	-0.04878332527975241	0.08202499151229858	12
BRD-K99545815	PF-562271	USP6NL	-1.2306208548446496	-0.25654999911785126	12
BRD-K99545815	PF-562271	ZYX	0.15785832765201727	-0.009925000369548798	12
BRD-K79239947	PF-573228	BIN1	0.35331668704748154	0.2983250096440315	6
BRD-K79239947	PF-573228	CASP2	-0.2841833444933097	-0.3066500127315521	6
BRD-K79239947	PF-573228	CASS4	-0.038049994657437004	-0.1209000013768673	6
BRD-K79239947	PF-573228	CTSH	0.2506583382685979	0.22790001332759857	6
BRD-K79239947	PF-573228	EPHA1	0.34100833038489026	0.28302499651908875	6
BRD-K79239947	PF-573228	GSTK1	0.2154999872048696	0.40072500705718994	6
BRD-K79239947	PF-573228	PICALM	-0.34736665586630505	-0.16147500276565552	6
BRD-K79239947	PF-573228	PLEKHA1	-0.03971667091051737	-0.18970000743865967	6
BRD-K79239947	PF-573228	PSMC3	0.1367416779200236	0.03052501380443573	6
BRD-K79239947	PF-573228	RABEP1	0.14695834865172705	0.1632000133395195	6
BRD-K79239947	PF-573228	RHOH	0.6886249979337057	0.7653000056743622	6
BRD-K79239947	PF-573228	USP6NL	-0.8558333516120911	-0.8260000050067902	6
BRD-K79239947	PF-573228	ZYX	-0.22673333436250687	-0.3708000034093857	6
BRD-K83213911	PF-750	BIN1	1.2714999914169312	1.2714999914169312	1
BRD-K83213911	PF-750	CASP2	-0.6251499652862549	-0.6251499652862549	1
BRD-K83213911	PF-750	CASS4	0.6089000105857849	0.6089000105857849	1
BRD-K83213911	PF-750	CTSH	-0.025150001049041748	-0.025150001049041748	1
BRD-K83213911	PF-750	EPHA1	1.750849962234497	1.750849962234497	1
BRD-K83213911	PF-750	GSTK1	-3.0030999183654785	-3.0030999183654785	1
BRD-K83213911	PF-750	PICALM	-1.9682999849319458	-1.9682999849319458	1
BRD-K83213911	PF-750	PLEKHA1	0.8489500284194946	0.8489500284194946	1
BRD-K83213911	PF-750	PSMC3	-0.5537999868392944	-0.5537999868392944	1
BRD-K83213911	PF-750	RABEP1	1.3920999765396118	1.3920999765396118	1
BRD-K83213911	PF-750	RHOH	1.6829999685287476	1.6829999685287476	1
BRD-K83213911	PF-750	USP6NL	-0.6254000067710876	-0.6254000067710876	1
BRD-K83213911	PF-750	ZYX	1.2999500036239624	1.2999500036239624	1
BRD-K13094524	PFI-1	BIN1	0.7666212593515714	0.3908608853816986	6
BRD-K13094524	PFI-1	CASP2	-1.190572460492452	-1.077950894832611	6
BRD-K13094524	PFI-1	CASS4	0.5737279007832209	0.5261330008506775	6
BRD-K13094524	PFI-1	CTSH	0.00577208399772644	-0.256049320101738	6
BRD-K13094524	PFI-1	EPHA1	-0.8949368918935457	-0.979753702878952	6
BRD-K13094524	PFI-1	GSTK1	-0.5856959025065104	-0.3959784507751465	6
BRD-K13094524	PFI-1	PICALM	0.16883371522029242	0.03735429793596268	6
BRD-K13094524	PFI-1	PLEKHA1	0.9032203132907549	0.688629686832428	6
BRD-K13094524	PFI-1	PSMC3	-0.7940497075517973	-0.4729360342025757	6
