pert_id	pert_iname	gene_name	mean_z	median_z	n_signatures	protective_expression_direction	protective_direction_label	max_h4	mean_h4	n_coloc	total_weight	max_gwas_z_abs	mr_ivw_beta	mr_ivw_se	mr_ivw_p	protective_push_z	weighted_protective_push	pushes_protective	strong_push	opposes_protective	gene_weight_fraction	mr_lincs_effect	mr_lincs_effect_se_from_mr	mr_lincs_precision_match	mr_lincs_positive	mr_lincs_strong_precision
BRD-K41087962	BRD-K41087962	PSMC3	-0.0723800584673881	-0.0723800584673881	1	1.0	increase	0.827476962	0.827476962	1	1.0	2.202657142857143	-0.6192485162211612	0.3088438194030099	0.0449572810782776	-0.0723800584673881	-0.0723800584673881	False	False	True	0.0416666666666666	-0.04482124380993097	0.02235413370568131	-0.14512592123931672	False	False
BRD-K41087962	BRD-K41087962	RHOH	0.0665373653173446	0.0665373653173446	1	-1.0	decrease	0.872358023	0.872358023	1	1.0	4.324598917846089	0.7979161671425768	0.2544505355019307	0.001713626659781	-0.0665373653173446	-0.0665373653173446	False	False	True	0.0416666666666666	-0.05309123950578103	0.016930468235885923	-0.20865053162907643	False	False
BRD-K41087962	BRD-K41087962	PLEKHA1	0.0684419423341751	0.0684419423341751	1	-1.0	decrease	0.973750604	0.9736530115	2	2.0	8.013560830860534	0.9718639565544818	0.121077829830582	1.0007201221865392e-15	-0.0684419423341751	-0.1368838846683502	False	False	True	0.0833333333333333	-0.0665162568711651	0.008286801847211759	-0.5493677658761961	False	False
BRD-K41087962	BRD-K41087962	RABEP1	0.3532145321369171	0.3532145321369171	1	-1.0	decrease	0.971720589	0.906779892	2	2.0	5.771982942430704	0.7555586841493029	0.1376531430306971	4.045385255710982e-08	-0.3532145321369171	-0.7064290642738342	False	False	True	0.0833333333333333	-0.2668743071237808	0.0486210905127638	-1.9387447409338627	False	False
BRD-K41087962	BRD-K41087962	PICALM	0.5432254076004028	0.5432254076004028	1	-1.0	decrease	0.941694681	0.929841757	2	2.0	4.090147208121828	0.9858096206963995	0.2421713500298872	4.686983137973752e-05	-0.5432254076004028	-1.0864508152008057	False	False	True	0.0833333333333333	-0.5355168330192002	0.13155363032912532	-2.211313736959843	False	False
BRD-K41087962	BRD-K41087962	CASP2	1.0011305809020996	1.0011305809020996	1	-1.0	decrease	0.980530944	0.928077414	2	2.0	4.934071661237785	1.0	0.2237099077513556	7.819228086089452e-06	-1.0011305809020996	-2.002261161804199	False	False	True	0.0833333333333333	-1.0011305809020996	0.22396282990066976	-4.475128486552394	False	False
BRD-K49010888	BRD-K49010888	CTSH	0.5519074462354183	0.5778073966503143	16	1.0	increase	0.979826373	0.954322996	2	2.0	5.595764705882353	-0.6531917505468305	0.1164129687449566	2.0117491756135243e-08	0.5519074462354183	1.1038148924708366	True	False	False	0.0833333333333333	0.36050139094634365	0.06424918428871257	3.096745962523714	True	True
BRD-K49010888	BRD-K49010888	BIN1	-0.1861251350492239	-0.2934351861476898	16	-1.0	decrease	0.999914292	0.9982065285	4	4.0	5.939106382978723	1.0	0.1285664880564894	7.363544666516711e-15	0.1861251350492239	0.7445005401968956	True	False	False	0.1666666666666666	0.1861251350492239	0.023929454952318522	1.447695568750734	True	False
BRD-K49010888	BRD-K49010888	ZYX	-0.1212171553634107	0.0393273122608661	16	-1.0	decrease	0.999998542	0.9999970725	2	2.0	6.876576576576576	0.8048867209111468	0.1104578798294652	3.173557474406893e-13	0.1212171553634107	0.2424343107268214	True	False	False	0.0833333333333333	0.09756607869863267	0.013389389980401232	0.8832876282730027	True	False
BRD-K49010888	BRD-K49010888	RHOH	-0.1596238107304088	-0.2503769844770431	16	-1.0	decrease	0.872358023	0.872358023	1	1.0	4.324598917846089	0.7979161671425768	0.2544505355019307	0.001713626659781	0.1596238107304088	0.1596238107304088	True	False	False	0.0416666666666666	0.12736641924269992	0.04061636411921135	0.5005547305744754	True	False
BRD-K49010888	BRD-K49010888	CASP2	-0.075516166165471	-0.2508128210902214	16	-1.0	decrease	0.980530944	0.928077414	2	2.0	4.934071661237785	1.0	0.2237099077513556	7.819228086089452e-06	0.075516166165471	0.151032332330942	True	False	False	0.0833333333333333	0.075516166165471	0.01689371456661356	0.33756290422954405	True	False
BRD-K49010888	BRD-K49010888	EPHA1	0.0777597413398325	0.0983088575303554	16	1.0	increase	0.857755717	0.857755717	1	1.0	3.7814961832061065	-0.277405633275953	0.118801038386382	0.019541130467517	0.0777597413398325	0.0777597413398325	True	False	False	0.0416666666666666	0.021570990289750538	0.009237938015828576	0.18157240528146085	True	False
BRD-K49010888	BRD-K49010888	CASS4	0.0442922849906608	-0.0665153861045837	16	-1.0	decrease	0.983409927	0.97844285	2	2.0	6.8278888888888885	0.8164001879109127	0.1148251666029847	1.1609236659320596e-12	-0.0442922849906608	-0.0885845699813216	False	False	True	0.0833333333333333	-0.036160229789379175	0.005085869003279505	-0.3149155438581288	False	False
BRD-K49010888	BRD-K49010888	RABEP1	0.0736152180470526	0.1519635915756225	16	-1.0	decrease	0.971720589	0.906779892	2	2.0	5.771982942430704	0.7555586841493029	0.1376531430306971	4.045385255710982e-08	-0.0736152180470526	-0.1472304360941052	False	False	True	0.0833333333333333	-0.05562061728099508	0.010133366139066884	-0.40406354738003697	False	False
BRD-K49010888	BRD-K49010888	GSTK1	-0.150217062793672	-0.0470723956823349	16	1.0	increase	0.857402737	0.857402737	1	1.0	5.481558935361216	-0.4262663954299771	0.1026084942460725	3.262858661820401e-05	-0.150217062793672	-0.150217062793672	False	False	True	0.0416666666666666	-0.06403248588913708	0.015413546623326406	-0.6240466382400698	False	False
BRD-K49010888	BRD-K49010888	PLEKHA1	0.0778211457654833	0.2321719154715538	16	-1.0	decrease	0.973750604	0.9736530115	2	2.0	8.013560830860534	0.9718639565544818	0.121077829830582	1.0007201221865392e-15	-0.0778211457654833	-0.1556422915309666	False	False	True	0.0833333333333333	-0.07563156662724566	0.009422415444214103	-0.6246524795916232	False	False
BRD-K49010888	BRD-K49010888	PSMC3	-0.5382903083227575	-0.362258106470108	16	1.0	increase	0.827476962	0.827476962	1	1.0	2.202657142857143	-0.6192485162211612	0.3088438194030099	0.0449572810782776	-0.5382903083227575	-0.5382903083227575	False	False	True	0.0416666666666666	-0.33333547472509895	0.16624763477002424	-1.0793011023158274	False	False
BRD-K49010888	BRD-K49010888	PICALM	0.4332144050858915	0.259414792060852	16	-1.0	decrease	0.941694681	0.929841757	2	2.0	4.090147208121828	0.9858096206963995	0.2421713500298872	4.686983137973752e-05	-0.4332144050858915	-0.866428810171783	False	False	True	0.0833333333333333	-0.4270669283579391	0.10491211733204478	-1.76349071971244	False	False
BRD-K49010888	BRD-K49010888	USP6NL	0.3855691598728299	0.3102682083845138	16	-1.0	decrease	0.986739805	0.984928451	2	2.0	5.991691842900303	0.9291301181013883	0.1499155980473011	5.72985423972819e-10	-0.3855691598728299	-0.7711383197456598	False	False	True	0.0833333333333333	-0.3582439190488955	0.05780283119093074	-2.3896373940746516	False	False
BRD-K50776152	BRD-K50776152	ZYX	-2.926744222640991	-2.926744222640991	1	-1.0	decrease	0.999998542	0.9999970725	2	2.0	6.876576576576576	0.8048867209111468	0.1104578798294652	3.173557474406893e-13	2.926744222640991	5.853488445281982	True	True	False	0.0833333333333333	2.3556975603071506	0.32328196163606016	21.326659211131773	True	True
BRD-K50776152	BRD-K50776152	EPHA1	4.529176712036133	4.529176712036133	1	1.0	increase	0.857755717	0.857755717	1	1.0	3.7814961832061065	-0.277405633275953	0.118801038386382	0.019541130467517	4.529176712036133	4.529176712036133	True	True	False	0.0416666666666666	1.2564191340210822	0.538070896425312	10.57582619719849	True	True
BRD-K50776152	BRD-K50776152	PLEKHA1	-1.262607455253601	-1.262607455253601	1	-1.0	decrease	0.973750604	0.9736530115	2	2.0	8.013560830860534	0.9718639565544818	0.121077829830582	1.0007201221865392e-15	1.262607455253601	2.525214910507202	True	True	False	0.0833333333333333	1.2270826770379506	0.1528737706100197	10.134660315228182	True	True
BRD-K50776152	BRD-K50776152	BIN1	0.2448824644088745	0.2448824644088745	1	-1.0	decrease	0.999914292	0.9982065285	4	4.0	5.939106382978723	1.0	0.1285664880564894	7.363544666516711e-15	-0.2448824644088745	-0.979529857635498	False	False	True	0.1666666666666666	-0.2448824644088745	0.03148367843566725	-1.9047145808422357	False	False
BRD-K50776152	BRD-K50776152	PICALM	0.643582820892334	0.643582820892334	1	-1.0	decrease	0.941694681	0.929841757	2	2.0	4.090147208121828	0.9858096206963995	0.2421713500298872	4.686983137973752e-05	-0.643582820892334	-1.287165641784668	False	False	True	0.0833333333333333	-0.6344501365505906	0.15585732059153962	-2.619839780685415	False	False
BRD-K50776152	BRD-K50776152	CTSH	-0.5579614043235779	-0.5579614043235779	1	1.0	increase	0.979826373	0.954322996	2	2.0	5.595764705882353	-0.6531917505468305	0.1164129687449566	2.0117491756135243e-08	-0.5579614043235779	-1.1159228086471558	False	False	True	0.0833333333333333	-0.3644557864276857	0.06495394352241277	-3.1307146476622707	False	False
BRD-K50776152	BRD-K50776152	GSTK1	-1.1480069160461426	-1.1480069160461426	1	1.0	increase	0.857402737	0.857402737	1	1.0	5.481558935361216	-0.4262663954299771	0.1026084942460725	3.262858661820401e-05	-1.1480069160461426	-1.1480069160461426	False	False	True	0.0416666666666666	-0.4893567700316735	0.11779526103957207	-4.769164323356245	False	False
BRD-K50776152	BRD-K50776152	PSMC3	-3.089463949203491	-3.089463949203491	1	1.0	increase	0.827476962	0.827476962	1	1.0	2.202657142857143	-0.6192485162211612	0.3088438194030099	0.0449572810782776	-3.089463949203491	-3.089463949203491	False	False	True	0.0416666666666666	-1.9131459664630308	0.9541618459799128	-6.194541856661115	False	False
BRD-K50776152	BRD-K50776152	RHOH	2.7634551525115967	2.7634551525115967	1	-1.0	decrease	0.872358023	0.872358023	1	1.0	4.324598917846089	0.7979161671425768	0.2544505355019307	0.001713626659781	-2.7634551525115967	-2.7634551525115967	False	False	True	0.0416666666666666	-2.2050055433624585	0.7031626433921453	-8.665753204302954	False	False
BRD-K50776152	BRD-K50776152	CASP2	2.3632400035858154	2.3632400035858154	1	-1.0	decrease	0.980530944	0.928077414	2	2.0	4.934071661237785	1.0	0.2237099077513556	7.819228086089452e-06	-2.3632400035858154	-4.726480007171631	False	False	True	0.0833333333333333	-2.3632400035858154	0.528680203196496	-10.563859362958835	False	False
BRD-K50776152	BRD-K50776152	RABEP1	5.467372894287109	5.467372894287109	1	-1.0	decrease	0.971720589	0.906779892	2	2.0	5.771982942430704	0.7555586841493029	0.1376531430306971	4.045385255710982e-08	-5.467372894287109	-10.93474578857422	False	False	True	0.0833333333333333	-4.1309210697611345	0.7526010630194598	-30.009638565535155	False	False
BRD-K50776152	BRD-K50776152	USP6NL	5.2979416847229	5.2979416847229	1	-1.0	decrease	0.986739805	0.984928451	2	2.0	5.991691842900303	0.9291301181013883	0.1499155980473011	5.72985423972819e-10	-5.2979416847229	-10.5958833694458	False	False	True	0.0833333333333333	-4.922477183220857	0.7942440960849595	-32.83499013670163	False	False
BRD-K50776152	BRD-K50776152	CASS4	6.030509948730469	6.030509948730469	1	-1.0	decrease	0.983409927	0.97844285	2	2.0	6.8278888888888885	0.8164001879109127	0.1148251666029847	1.1609236659320596e-12	-6.030509948730469	-12.061019897460938	False	False	True	0.0833333333333333	-4.923309455342183	0.6924543095639327	-42.87657140846865	False	False
BRD-K51556300	BRD-K51556300	ZYX	-0.5365328498883173	-0.3832732141017914	16	-1.0	decrease	0.999998542	0.9999970725	2	2.0	6.876576576576576	0.8048867209111468	0.1104578798294652	3.173557474406893e-13	0.5365328498883173	1.0730656997766346	True	False	False	0.0833333333333333	0.43184816620772026	0.059264281057524244	3.909618461575093	True	True
BRD-K51556300	BRD-K51556300	PLEKHA1	-0.3398298011161387	-0.2071550488471985	16	-1.0	decrease	0.973750604	0.9736530115	2	2.0	8.013560830860534	0.9718639565544818	0.121077829830582	1.0007201221865392e-15	0.3398298011161387	0.6796596022322774	True	False	False	0.0833333333333333	0.3302683350678532	0.041145854830900365	2.7277358334715838	True	True
BRD-K51556300	BRD-K51556300	RABEP1	-0.3975041937083006	-0.6757132112979889	16	-1.0	decrease	0.971720589	0.906779892	2	2.0	5.771982942430704	0.7555586841493029	0.1376531430306971	4.045385255710982e-08	0.3975041937083006	0.7950083874166012	True	False	False	0.0833333333333333	0.3003377455420732	0.05471770163183062	2.1818444456084594	True	True
BRD-K51556300	BRD-K51556300	RHOH	-0.1635815913323313	-0.3016429841518402	16	-1.0	decrease	0.872358023	0.872358023	1	1.0	4.324598917846089	0.7979161671425768	0.2544505355019307	0.001713626659781	0.1635815913323313	0.1635815913323313	True	False	False	0.0416666666666666	0.13052439637097715	0.04162342351276969	0.5129656972955625	True	False
BRD-K51556300	BRD-K51556300	EPHA1	-0.1037684483453631	-0.2626782059669494	16	1.0	increase	0.857755717	0.857755717	1	1.0	3.7814961832061065	-0.277405633275953	0.118801038386382	0.019541130467517	-0.1037684483453631	-0.1037684483453631	False	False	True	0.0416666666666666	-0.02878595212730847	0.012327799415172778	-0.24230387645002407	False	False
BRD-K51556300	BRD-K51556300	PSMC3	-0.1505626321304589	-0.0118650067597627	16	1.0	increase	0.827476962	0.827476962	1	1.0	2.202657142857143	-0.6192485162211612	0.3088438194030099	0.0449572810782776	-0.1505626321304589	-0.1505626321304589	False	False	True	0.0416666666666666	-0.0932356865451392	0.046500338366541265	-0.3018861984201668	False	False
BRD-K51556300	BRD-K51556300	CASS4	0.1156032206490635	-0.2615436613559723	16	-1.0	decrease	0.983409927	0.97844285	2	2.0	6.8278888888888885	0.8164001879109127	0.1148251666029847	1.1609236659320596e-12	-0.1156032206490635	-0.231206441298127	False	False	True	0.0833333333333333	-0.09437849106100216	0.013274159070870317	-0.8219321064634008	False	False
BRD-K51556300	BRD-K51556300	CTSH	-0.1652017615269869	-0.0137486737221479	16	1.0	increase	0.979826373	0.954322996	2	2.0	5.595764705882353	-0.6531917505468305	0.1164129687449566	2.0117491756135243e-08	-0.1652017615269869	-0.3304035230539738	False	False	True	0.0833333333333333	-0.10790842780523262	0.0192316275012529	-0.9269450729466735	False	False
BRD-K51556300	BRD-K51556300	GSTK1	-0.3057358358055353	-0.1547964811325073	16	1.0	increase	0.857402737	0.857402737	1	1.0	5.481558935361216	-0.4262663954299771	0.1026084942460725	3.262858661820401e-05	-0.3057358358055353	-0.3057358358055353	False	False	True	0.0416666666666666	-0.13032491268259686	0.03137109374907044	-1.2701181675081958	False	False
BRD-K51556300	BRD-K51556300	PICALM	0.4667414100840688	0.2745499089360237	16	-1.0	decrease	0.941694681	0.929841757	2	2.0	4.090147208121828	0.9858096206963995	0.2421713500298872	4.686983137973752e-05	-0.4667414100840688	-0.9334828201681376	False	False	True	0.0833333333333333	-0.4601181724382785	0.11303139739491215	-1.8999694736040975	False	False
BRD-K51556300	BRD-K51556300	BIN1	0.3260806705802679	0.20526834577322	16	-1.0	decrease	0.999914292	0.9982065285	4	4.0	5.939106382978723	1.0	0.1285664880564894	7.363544666516711e-15	-0.3260806705802679	-1.3043226823210716	False	False	True	0.1666666666666666	-0.3260806705802679	0.04192304663961007	-2.5362804530912824	False	False
BRD-K51556300	BRD-K51556300	USP6NL	0.7274161463719793	0.1026118919253349	16	-1.0	decrease	0.986739805	0.984928451	2	2.0	5.991691842900303	0.9291301181013883	0.1499155980473011	5.72985423972819e-10	-0.7274161463719793	-1.4548322927439583	False	False	True	0.0833333333333333	-0.6758642499874539	0.10905102661261838	-4.5082983945019945	False	False
BRD-K51556300	BRD-K51556300	CASP2	1.2323768166825175	0.1865904405713081	16	-1.0	decrease	0.980530944	0.928077414	2	2.0	4.934071661237785	1.0	0.2237099077513556	7.819228086089452e-06	-1.2323768166825175	-2.464753633365035	False	False	True	0.0833333333333333	-1.2323768166825175	0.2756949039749553	-5.50881643584715	False	False
BRD-K52904470	BRD-K52904470	BIN1	-0.4589374661445617	-0.4589374661445617	1	-1.0	decrease	0.999914292	0.9982065285	4	4.0	5.939106382978723	1.0	0.1285664880564894	7.363544666516711e-15	0.4589374661445617	1.8357498645782468	True	False	False	0.1666666666666666	0.4589374661445617	0.0590039782597503	3.569650793781613	True	True
BRD-K52904470	BRD-K52904470	USP6NL	-0.5712252855300903	-0.5712252855300903	1	-1.0	decrease	0.986739805	0.984928451	2	2.0	5.991691842900303	0.9291301181013883	0.1499155980473011	5.72985423972819e-10	0.5712252855300903	1.1424505710601809	True	False	False	0.0833333333333333	0.5307426170070721	0.08563558029998382	3.540276154850899	True	True
BRD-K52904470	BRD-K52904470	ZYX	-0.4834288656711578	-0.4834288656711578	1	-1.0	decrease	0.999998542	0.9999970725	2	2.0	6.876576576576576	0.8048867209111468	0.1104578798294652	3.173557474406893e-13	0.4834288656711578	0.9668577313423156	True	False	False	0.0833333333333333	0.3891054744838534	0.05339852755039942	3.522659271430788	True	True
BRD-K52904470	BRD-K52904470	PLEKHA1	-0.2909626960754394	-0.2909626960754394	1	-1.0	decrease	0.973750604	0.9736530115	2	2.0	8.013560830860534	0.9718639565544818	0.121077829830582	1.0007201221865392e-15	0.2909626960754394	0.5819253921508788	True	False	False	0.0833333333333333	0.2827761570176357	0.0352291318024694	2.335490794750037	True	True
BRD-K52904470	BRD-K52904470	PICALM	-0.5637045502662659	-0.5637045502662659	1	-1.0	decrease	0.941694681	0.929841757	2	2.0	4.090147208121828	0.9858096206963995	0.2421713500298872	4.686983137973752e-05	0.5637045502662659	1.1274091005325315	True	False	False	0.0833333333333333	0.5557053688828221	0.13651309195597203	2.2946784118527663	True	True
BRD-K52904470	BRD-K52904470	PSMC3	0.909284234046936	0.909284234046936	1	1.0	increase	0.827476962	0.827476962	1	1.0	2.202657142857143	-0.6192485162211612	0.3088438194030099	0.0449572810782776	0.909284234046936	0.909284234046936	True	False	False	0.0416666666666666	0.5630729127568602	0.2808268157659961	1.8231639339432824	True	False
BRD-K52904470	BRD-K52904470	CASP2	-0.0236809849739074	-0.0236809849739074	1	-1.0	decrease	0.980530944	0.928077414	2	2.0	4.934071661237785	1.0	0.2237099077513556	7.819228086089452e-06	0.0236809849739074	0.0473619699478148	True	False	False	0.0833333333333333	0.0236809849739074	0.005297670963974063	0.1058557719322286	True	False
BRD-K52904470	BRD-K52904470	EPHA1	-0.0727404281497001	-0.0727404281497001	1	1.0	increase	0.857755717	0.857755717	1	1.0	3.7814961832061065	-0.277405633275953	0.118801038386382	0.019541130467517	-0.0727404281497001	-0.0727404281497001	False	False	True	0.0416666666666666	-0.020178604535631514	0.008641638396854383	-0.1698520889186484	False	False
BRD-K52904470	BRD-K52904470	GSTK1	-0.0531982742249965	-0.0531982742249965	1	1.0	increase	0.857402737	0.857402737	1	1.0	5.481558935361216	-0.4262663954299771	0.1026084942460725	3.262858661820401e-05	-0.0531982742249965	-0.0531982742249965	False	False	True	0.0416666666666666	-0.022676636596984715	0.0054585948147165405	-0.2210015531716342	False	False
BRD-K52904470	BRD-K52904470	RHOH	0.3880687952041626	0.3880687952041626	1	-1.0	decrease	0.872358023	0.872358023	1	1.0	4.324598917846089	0.7979161671425768	0.2544505355019307	0.001713626659781	-0.3880687952041626	-0.3880687952041626	False	False	True	0.0416666666666666	-0.30964636565694303	0.09874431275128825	-1.2169216505916667	False	False
BRD-K52904470	BRD-K52904470	RABEP1	0.7328630089759827	0.7328630089759827	1	-1.0	decrease	0.971720589	0.906779892	2	2.0	5.771982942430704	0.7555586841493029	0.1376531430306971	4.045385255710982e-08	-0.7328630089759827	-1.465726017951965	False	False	True	0.0833333333333333	-0.5537210107235923	0.10088089659647799	-4.022581675451542	False	False
BRD-K52904470	BRD-K52904470	CTSH	-1.0905921459197998	-1.0905921459197998	1	1.0	increase	0.979826373	0.954322996	2	2.0	5.595764705882353	-0.6531917505468305	0.1164129687449566	2.0117491756135243e-08	-1.0905921459197998	-2.1811842918396	False	False	True	0.0833333333333333	-0.7123657929259785	0.1269590693964568	-6.11929925510847	False	False
BRD-K52904470	BRD-K52904470	CASS4	0.9374377131462096	0.9374377131462096	1	-1.0	decrease	0.983409927	0.97844285	2	2.0	6.8278888888888885	0.8164001879109127	0.1148251666029847	1.1609236659320596e-12	-0.9374377131462096	-1.8748754262924192	False	False	True	0.0833333333333333	-0.7653243251673418	0.10764144159193449	-6.665127060633835	False	False
BRD-K56411643	BRD-K56411643	CASP2	-1.6516674757003784	-1.6516674757003784	1	-1.0	decrease	0.980530944	0.928077414	2	2.0	4.934071661237785	1.0	0.2237099077513556	7.819228086089452e-06	1.6516674757003784	3.303334951400757	True	True	False	0.0833333333333333	1.6516674757003784	0.369494378624846	7.383077004958309	True	True
BRD-K56411643	BRD-K56411643	RABEP1	-0.5607671141624451	-0.5607671141624451	1	-1.0	decrease	0.971720589	0.906779892	2	2.0	5.771982942430704	0.7555586841493029	0.1376531430306971	4.045385255710982e-08	0.5607671141624451	1.12153422832489	True	False	False	0.0833333333333333	0.42369246289077894	0.0771913557727143	3.0779715854093808	True	True
BRD-K56411643	BRD-K56411643	PICALM	-0.6804572343826294	-0.6804572343826294	1	-1.0	decrease	0.941694681	0.929841757	2	2.0	4.090147208121828	0.9858096206963995	0.2421713500298872	4.686983137973752e-05	0.6804572343826294	1.3609144687652588	True	False	False	0.0833333333333333	0.6708012881268609	0.16478724708804474	2.7699448677313603	True	True
BRD-K56411643	BRD-K56411643	BIN1	-0.2604526281356811	-0.2604526281356811	1	-1.0	decrease	0.999914292	0.9982065285	4	4.0	5.939106382978723	1.0	0.1285664880564894	7.363544666516711e-15	0.2604526281356811	1.0418105125427244	True	False	False	0.1666666666666666	0.2604526281356811	0.03348547970448732	2.025820507916835	True	True
BRD-K56411643	BRD-K56411643	PSMC3	0.8886257410049438	0.8886257410049438	1	1.0	increase	0.827476962	0.827476962	1	1.0	2.202657142857143	-0.6192485162211612	0.3088438194030099	0.0449572810782776	0.8886257410049438	0.8886257410049438	True	False	False	0.0416666666666666	0.5502801715932414	0.2744465678717967	1.7817425411229664	True	False
BRD-K56411643	BRD-K56411643	EPHA1	0.3951194286346435	0.3951194286346435	1	1.0	increase	0.857755717	0.857755717	1	1.0	3.7814961832061065	-0.277405633275953	0.118801038386382	0.019541130467517	0.3951194286346435	0.3951194286346435	True	False	False	0.0416666666666666	0.10960835532002601	0.0469405984084296	0.9226211892487151	True	False
BRD-K56411643	BRD-K56411643	ZYX	0.1272880733013153	0.1272880733013153	1	-1.0	decrease	0.999998542	0.9999970725	2	2.0	6.876576576576576	0.8048867209111468	0.1104578798294652	3.173557474406893e-13	-0.1272880733013153	-0.2545761466026306	False	False	True	0.0833333333333333	-0.10245247993059337	0.014059970704440844	-0.9275253163356811	False	False
BRD-K56411643	BRD-K56411643	RHOH	0.4485204517841339	0.4485204517841339	1	-1.0	decrease	0.872358023	0.872358023	1	1.0	4.324598917846089	0.7979161671425768	0.2544505355019307	0.001713626659781	-0.4485204517841339	-0.4485204517841339	False	False	True	0.0416666666666666	-0.3578817197726531	0.11412626914004076	-1.406488373336269	False	False
BRD-K56411643	BRD-K56411643	PLEKHA1	0.757107138633728	0.757107138633728	1	-1.0	decrease	0.973750604	0.9736530115	2	2.0	8.013560830860534	0.9718639565544818	0.121077829830582	1.0007201221865392e-15	-0.757107138633728	-1.514214277267456	False	False	True	0.0833333333333333	-0.7358051392882174	0.09166888929501338	-6.077125269901119	False	False
BRD-K56411643	BRD-K56411643	GSTK1	-1.7990731000900269	-1.7990731000900269	1	1.0	increase	0.857402737	0.857402737	1	1.0	5.481558935361216	-0.4262663954299771	0.1026084942460725	3.262858661820401e-05	-1.7990731000900269	-1.7990731000900269	False	False	True	0.0416666666666666	-0.7668844054904101	0.18460018183885135	-7.473888113505415	False	False
BRD-K56411643	BRD-K56411643	CTSH	-2.6185100078582764	-2.6185100078582764	1	1.0	increase	0.979826373	0.954322996	2	2.0	5.595764705882353	-0.6531917505468305	0.1164129687449566	2.0117491756135243e-08	-2.6185100078582764	-5.237020015716553	False	False	True	0.0833333333333333	-1.7103891358573426	0.3048285237031616	-14.692427779284191	False	False
BRD-K56411643	BRD-K56411643	USP6NL	2.4586374759674072	2.4586374759674072	1	-1.0	decrease	0.986739805	0.984928451	2	2.0	5.991691842900303	0.9291301181013883	0.1499155980473011	5.72985423972819e-10	-2.4586374759674072	-4.917274951934815	False	False	True	0.0833333333333333	-2.2843941284140965	0.36858810759116073	-15.2378682283169	False	False
BRD-K56411643	BRD-K56411643	CASS4	3.643290042877197	3.643290042877197	1	-1.0	decrease	0.983409927	0.97844285	2	2.0	6.8278888888888885	0.8164001879109127	0.1148251666029847	1.1609236659320596e-12	-3.643290042877197	-7.286580085754394	False	False	True	0.0833333333333333	-2.9743826756189007	0.4183413861563694	-25.903578140696435	False	False
BRD-K56477805	BRD-K56477805	GSTK1	0.4889500141143799	0.4889500141143799	1	1.0	increase	0.857402737	0.857402737	1	1.0	5.481558935361216	-0.4262663954299771	0.1026084942460725	3.262858661820401e-05	0.4889500141143799	0.4889500141143799	True	False	False	0.0416666666666666	0.20842296006197314	0.050170424709872416	2.0312446995093767	True	True
BRD-K56477805	BRD-K56477805	CASS4	-0.263949990272522	-0.263949990272522	1	-1.0	decrease	0.983409927	0.97844285	2	2.0	6.8278888888888885	0.8164001879109127	0.1148251666029847	1.1609236659320596e-12	0.263949990272522	0.527899980545044	True	False	False	0.0833333333333333	0.21548882165757052	0.030308101607898527	1.8766689222636777	True	False
BRD-K56477805	BRD-K56477805	USP6NL	-0.1588499844074249	-0.1588499844074249	1	-1.0	decrease	0.986739805	0.984928451	2	2.0	5.991691842900303	0.9291301181013883	0.1499155980473011	5.72985423972819e-10	0.1588499844074249	0.3176999688148498	True	False	False	0.0833333333333333	0.14759230477287438	0.02381409041224356	0.9845026581310528	True	False
BRD-K56477805	BRD-K56477805	EPHA1	0.3918000161647796	0.3918000161647796	1	1.0	increase	0.857755717	0.857755717	1	1.0	3.7814961832061065	-0.277405633275953	0.118801038386382	0.019541130467517	0.3918000161647796	0.3918000161647796	True	False	False	0.0416666666666666	0.10868753160171932	0.046546248760177066	0.9148702155971898	True	False
BRD-K56477805	BRD-K56477805	CASP2	-0.1498499810695648	-0.1498499810695648	1	-1.0	decrease	0.980530944	0.928077414	2	2.0	4.934071661237785	1.0	0.2237099077513556	7.819228086089452e-06	0.1498499810695648	0.2996999621391296	True	False	False	0.0833333333333333	0.1498499810695648	0.033522925441614726	0.6698406099926378	True	False
BRD-K56477805	BRD-K56477805	PSMC3	0.1384999901056289	0.1384999901056289	1	1.0	increase	0.827476962	0.827476962	1	1.0	2.202657142857143	-0.6192485162211612	0.3088438194030099	0.0449572810782776	0.1384999901056289	0.1384999901056289	True	False	False	0.0416666666666666	0.0857659133695562	0.04277486593150152	0.27769995052949525	True	False
BRD-K56477805	BRD-K56477805	RHOH	0.0842500030994415	0.0842500030994415	1	-1.0	decrease	0.872358023	0.872358023	1	1.0	4.324598917846089	0.7979161671425768	0.2544505355019307	0.001713626659781	-0.0842500030994415	-0.0842500030994415	False	False	True	0.0416666666666666	-0.06722443955485659	0.02143745840469221	-0.26419452968432244	False	False
BRD-K56477805	BRD-K56477805	PICALM	0.1731999963521957	0.1731999963521957	1	-1.0	decrease	0.941694681	0.929841757	2	2.0	4.090147208121828	0.9858096206963995	0.2421713500298872	4.686983137973752e-05	-0.1731999963521957	-0.3463999927043914	False	False	True	0.0833333333333333	-0.17074222270857584	0.041944076941782774	-0.70504716056422	False	False
BRD-K56477805	BRD-K56477805	ZYX	0.1916499882936477	0.1916499882936477	1	-1.0	decrease	0.999998542	0.9999970725	2	2.0	6.876576576576576	0.8048867209111468	0.1104578798294652	3.173557474406893e-13	-0.1916499882936477	-0.3832999765872954	False	False	True	0.0833333333333333	-0.15425653064033376	0.02116925137625815	-1.3965190249757542	False	False
